"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"newton [[draws]] our attention like a magnet , and acts circles around her better known co star , mark wahlberg","newton [[deaws]] our attention like a magnet , and acts circles around her better known co star , mark wahlberg",0.0010712742805480957,0.9847380518913269,1.0,0.0,1.0,360.0,"Successful"
"[[vividly]] conveys both the pitfalls and the pleasures of over the top love","[[vibidly]] conveys both the pitfalls and the pleasures of over the top love",0.00032770633697509766,0.035230934619903564,1.0,1.0,1.0,190.0,"Failed"
"formula 51 is so [[trite]] that even yu 's high energy action stylings ca n't break through the stupor","formula 51 is so [[tdite]] that even yu 's high energy action stylings ca n't break through the stupor",0.001532137393951416,0.01690351963043213,0.0,0.0,0.0,248.0,"Failed"
"when your leading ladies are a couple of screen eating dominatrixes like goldie hawn and susan sarandon at their raunchy best , even hokum goes down easily","when your leading ladies are a couple of screen eating dominatrixes like goldie hawn and susan sarandon at their raunchy best , even hokum goes down easily",0.9397515654563904,0.9397515654563904,0.0,0.0,1.0,1.0,"Skipped"
"flaccid drama and exasperatingly [[slow]] journey","flaccid drama and exasperatingly [[siow]] journey",0.0008618831634521484,0.0028438568115234375,0.0,0.0,0.0,199.0,"Failed"
"too silly to be frightening , too stolid to be funny , it projects the same [[lazy]] affability as its nominal star , david arquette","too silly to be frightening , too stolid to be funny , it projects the same [[lzzy]] affability as its nominal star , david arquette",0.002452671527862549,0.028444290161132812,0.0,0.0,0.0,379.0,"Failed"
"overall , the film [[misses]] the brilliance of jelinek 's novel by some way","overall , the film [[mixses]] the brilliance of jelinek 's novel by some way",0.001081705093383789,0.9984598159790039,0.0,1.0,0.0,200.0,"Successful"
"an [[incredibly]] low rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient","an [[incredilby]] low rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient",0.0010894536972045898,0.07332998514175415,1.0,1.0,1.0,405.0,"Failed"
"the film meant well in its horse tale about freedom , but was n't [[able]] to reach the heart because it was too overbearing","the film meant well in its horse tale about freedom , but was n't [[abOle]] to reach the heart because it was too overbearing",0.006780683994293213,0.11516344547271729,0.0,0.0,0.0,253.0,"Failed"
"occasionally funny , always very colorful and [[enjoyably]] overblown in the traditional almod var style","occasionally funny , always very colorful and [[enjWoyably]] overblown in the traditional almod var style",0.0002994537353515625,0.0030921101570129395,1.0,1.0,1.0,383.0,"Failed"
"high crimes [[miscasts]] nearly every leading character","high crimes [[mixcasts]] nearly every leading character",0.0019677281379699707,0.9915485382080078,0.0,1.0,0.0,245.0,"Successful"
"pretty darn [[good]] , despite its smarty pants aura","pretty darn [[goid]] , despite its smarty pants aura",0.0006673932075500488,0.9949539303779602,1.0,0.0,1.0,160.0,"Successful"
"a mixed bag of a comedy that ca n't [[really]] be described as out of this world","a mixed bag of a comedy that ca n't [[reakly]] be described as out of this world",0.0024709105491638184,0.03201538324356079,0.0,0.0,0.0,156.0,"Failed"
"a movie that will touch the hearts of both children and adults , as well as [[bring]] audiences to the edge of their seats","a movie that will touch the hearts of both children and adults , as well as [[boring]] audiences to the edge of their seats",0.00028783082962036133,0.0014345049858093262,1.0,1.0,1.0,289.0,"Failed"
"lrb an rrb [[hilarious]] romantic comedy","lrb an rrb [[hioarious]] romantic comedy",0.007562100887298584,0.9961562752723694,1.0,0.0,1.0,127.0,"Successful"
"both deeply weird and [[charmingly]] dear","both deeply weird and [[cbarmingly]] dear",0.0008663535118103027,0.9393696188926697,1.0,0.0,1.0,127.0,"Successful"
"the ill conceived modern day ending falls [[flat]] where it should deliver a moral punch","the ill conceived modern day ending falls [[flvat]] where it should deliver a moral punch",0.0015761852264404297,0.00527268648147583,0.0,0.0,0.0,228.0,"Failed"
"the movie has lots of dancing and [[fabulous]] music","the movie has lots of dancing and [[favulous]] music",0.00041109323501586914,0.5545983910560608,1.0,0.0,1.0,141.0,"Successful"
"what you would end up with if you took orwell , bradbury , kafka , george lucas and the wachowski brothers and threw them into a blender","what you would end up with if you took orwell , bradbury , kafka , george lucas and the wachowski brothers and threw them into a blender",0.9810085892677307,0.9810085892677307,0.0,0.0,1.0,1.0,"Skipped"
"a hip [[ride]] into hyper time , clockstoppers is a lively and enjoyable adventure for all ages at any time","a hip [[rude]] into hyper time , clockstoppers is a lively and enjoyable adventure for all ages at any time",0.0003050565719604492,0.0005710721015930176,1.0,1.0,1.0,296.0,"Failed"
"it risks seeming slow and pretentious , because it thinks the gamble is worth the promise","it risks seeming slow and pretentious , because it thinks the gamble is worth the promise",0.8874988555908203,0.8874988555908203,1.0,1.0,0.0,1.0,"Skipped"
"occasionally melodramatic , it 's also extremely [[effective]]","occasionally melodramatic , it 's also extremely [[effrctive]]",0.0004892349243164062,0.9949449896812439,1.0,0.0,1.0,270.0,"Successful"
"a very stylish but ultimately extremely [[silly]] tale a slick piece of nonsense but nothing more","a very stylish but ultimately extremely [[silky]] tale a slick piece of nonsense but nothing more",0.009275853633880615,0.9752746224403381,0.0,1.0,0.0,314.0,"Successful"
"it 's really yet another anemic and formulaic lethal weapon derived buddy cop movie , [[trying]] to pass off its lack of imagination as hip knowingness","it 's really yet another anemic and formulaic lethal weapon derived buddy cop movie , [[tfying]] to pass off its lack of imagination as hip knowingness",0.0009276866912841797,0.002123117446899414,0.0,0.0,0.0,491.0,"Failed"
"an [[enjoyably]] half wit remake of the venerable italian comedy big deal on madonna street","an [[ennoyably]] half wit remake of the venerable italian comedy big deal on madonna street",0.0024129152297973633,0.985192596912384,1.0,0.0,1.0,298.0,"Successful"
"rainy days and movies about the disintegration of families [[always]] get me down","rainy days and movies about the disintegration of families [[alays]] get me down",0.0017304420471191406,0.0032848119735717773,0.0,0.0,0.0,238.0,"Failed"
"the second chapter of the harry potter series is even more [[magical]] than the first and simply the best family film of the year","the second chapter of the harry potter series is even more [[mhagical]] than the first and simply the best family film of the year",0.00039511919021606445,0.0005491375923156738,1.0,1.0,1.0,325.0,"Failed"
"it 's hard not to feel you 've just watched a feature length video game with some really [[heavy]] back story","it 's hard not to feel you 've just watched a feature length video game with some really [[hexvy]] back story",0.012286543846130371,0.9671162366867065,0.0,1.0,0.0,263.0,"Successful"
"it 's one of the most [[honest]] films ever made about hollywood","it 's one of the most [[hconest]] films ever made about hollywood",0.0003643035888671875,0.9986931681632996,1.0,0.0,1.0,129.0,"Successful"
"where last time jokes flowed out of cho 's life story , which provided an engrossing dramatic through line , here the comedian hides [[behind]] obviously constructed routines","where last time jokes flowed out of cho 's life story , which provided an engrossing dramatic through line , here the comedian hides [[behijd]] obviously constructed routines",0.0796547532081604,0.9787752032279968,0.0,1.0,0.0,563.0,"Successful"
"lrb but it 's rrb worth recommending because of two [[marvelous]] performances by michael caine and brendan fraser","lrb but it 's rrb worth recommending because of two [[mavelous]] performances by michael caine and brendan fraser",0.0005248188972473145,0.3296244740486145,1.0,1.0,1.0,357.0,"Failed"
"there is a kind of attentive concern that hoffman [[brings]] to his characters , as if he has been giving them private lessons , and now it is time for their first public recital","there is a kind of attentive concern that hoffman [[brinds]] to his characters , as if he has been giving them private lessons , and now it is time for their first public recital",0.0020032525062561035,0.2263050675392151,1.0,1.0,1.0,447.0,"Failed"
"philip k dick must be turning in his [[grave]] , along with my stomach","philip k dick must be turning in his [[grace]] , along with my stomach",0.004331707954406738,0.1993148922920227,0.0,0.0,0.0,178.0,"Failed"
"its characters are [[thinner]] than cardboard or even comic book paper","its characters are [[tinner]] than cardboard or even comic book paper",0.004515171051025391,0.014546811580657959,0.0,0.0,0.0,222.0,"Failed"
"fine acting but there is no [[sense]] of connecting the dots , just dots","fine acting but there is no [[sesne]] of connecting the dots , just dots",0.003262817859649658,0.7386419177055359,0.0,1.0,0.0,152.0,"Successful"
"theology aside , why put someone who ultimately does n't [[learn]] at the center of a kids ' story ?","theology aside , why put someone who ultimately does n't [[lean]] at the center of a kids ' story ?",0.007776796817779541,0.02117300033569336,0.0,0.0,0.0,261.0,"Failed"
"the movie 's quiet affirmation of neighborhood values gives it an [[honest]] , lived in glow","the movie 's quiet affirmation of neighborhood values gives it an [[hMonest]] , lived in glow",0.00040155649185180664,0.052162230014801025,1.0,1.0,1.0,312.0,"Failed"
"it might as well have been [[problem]] child iv","it might as well have been [[probelm]] child iv",0.0031722187995910645,0.00758206844329834,0.0,0.0,0.0,102.0,"Failed"
"feels like one of those [[contrived]] , only in hollywood productions where name actors deliver big performances created for the sole purpose of generating oscar talk","feels like one of those [[congrived]] , only in hollywood productions where name actors deliver big performances created for the sole purpose of generating oscar talk",0.003287792205810547,0.05418682098388672,0.0,0.0,0.0,547.0,"Failed"
"[[good]] ol' urban legend stuff","[[goid]] ol' urban legend stuff",0.0003306865692138672,0.9785324931144714,1.0,0.0,1.0,91.0,"Successful"
"the film 's [[greatest]] asset is how much it 's not just another connect the dots , spy on the run picture","the film 's [[grdatest]] asset is how much it 's not just another connect the dots , spy on the run picture",0.000826418399810791,0.9962596297264099,1.0,0.0,1.0,227.0,"Successful"
"home alone goes hollywood , a funny [[premise]] until the kids start pulling off stunts not even steven spielberg would know how to do","home alone goes hollywood , a funny [[premiwe]] until the kids start pulling off stunts not even steven spielberg would know how to do",0.2887621521949768,0.844558596611023,0.0,1.0,0.0,383.0,"Successful"
"if it 's possible for a sequel to [[outshine]] the original , then sl2 does just that","if it 's possible for a sequel to [[outsuine]] the original , then sl2 does just that",0.023071229457855225,0.9509680867195129,1.0,0.0,1.0,174.0,"Successful"
"one of those rare , [[exhilarating]] cinematic delights that gets even better in hindsight , as you mull over its every nuance in your mind","one of those rare , [[extilarating]] cinematic delights that gets even better in hindsight , as you mull over its every nuance in your mind",0.0016852617263793945,0.03137773275375366,1.0,1.0,1.0,395.0,"Failed"
"sunshine state [[lacks]] the kind of dynamic that limbo offers , and in some ways is a rather indulgent piece","sunshine state [[lacos]] the kind of dynamic that limbo offers , and in some ways is a rather indulgent piece",0.0030031204223632812,0.8274080753326416,0.0,1.0,0.0,325.0,"Successful"
"painful to watch , but viewers willing to take a chance will be [[rewarded]] with two of the year 's most accomplished and riveting film performances","painful to watch , but viewers willing to take a chance will be [[rewaded]] with two of the year 's most accomplished and riveting film performances",0.00037872791290283203,0.0016689896583557129,1.0,1.0,1.0,454.0,"Failed"
"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in [[crude]] humor","do not , under any circumstances , consider taking a child younger than middle school age to this wallow in [[cruRde]] humor",0.013606846332550049,0.3793337941169739,0.0,0.0,0.0,358.0,"Failed"
"he simply [[presents]] his point of view that ayurveda works","he simply [[peesents]] his point of view that ayurveda works",0.4429897665977478,0.9983094334602356,1.0,0.0,1.0,181.0,"Successful"
"for all its surface frenzy , high crimes should be charged with loitering so much on view , so [[little]] to offer","for all its surface frenzy , high crimes should be charged with loitering so much on view , so [[litle]] to offer",0.005596637725830078,0.09961211681365967,0.0,0.0,0.0,293.0,"Failed"
"[[like]] a marathon runner trying to finish a race , you need a constant influx of liquid just to get through it","[[luke]] a marathon runner trying to finish a race , you need a constant influx of liquid just to get through it",0.012590765953063965,0.04904109239578247,0.0,0.0,0.0,287.0,"Failed"
"it [[took]] 19 predecessors to get this ?","it [[topk]] 19 predecessors to get this ?",0.046690940856933594,0.8734439015388489,0.0,1.0,0.0,93.0,"Successful"
"perhaps the heaviest , most [[joyless]] movie ever made about giant dragons taking over the world","perhaps the heaviest , most [[joyleds]] movie ever made about giant dragons taking over the world",0.0030618906021118164,0.9664618968963623,0.0,1.0,0.0,291.0,"Successful"
"while surprisingly sincere , this average little story is adorned with some [[awesome]] action photography and surfing","while surprisingly sincere , this average little story is adorned with some [[aeesome]] action photography and surfing",0.00028449296951293945,0.9154639840126038,1.0,0.0,1.0,424.0,"Successful"
"an endlessly fascinating , landmark movie that is as [[bold]] as anything the cinema has seen in years","an endlessly fascinating , landmark movie that is as [[blod]] as anything the cinema has seen in years",0.00024825334548950195,0.0024590492248535156,1.0,1.0,1.0,318.0,"Failed"
"begins as a promising meditation on one of america 's most durable obsessions but [[winds]] up as a slender cinematic stunt","begins as a promising meditation on one of america 's most durable obsessions but [[winrs]] up as a slender cinematic stunt",0.01079791784286499,0.9891953468322754,0.0,1.0,0.0,424.0,"Successful"
"a yarn that respects the marvel version [[without]] becoming ensnared by it","a yarn that respects the marvel version [[withlut]] becoming ensnared by it",0.00035393238067626953,0.7065263390541077,1.0,0.0,1.0,260.0,"Successful"
"lrb howard rrb so good as leon barlow that he hardly seems to be acting","lrb howard rrb so good as leon barlow that he hardly seems to be acting",0.8973138332366943,0.8973138332366943,0.0,0.0,1.0,1.0,"Skipped"
"the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology","the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology",0.947593092918396,0.947593092918396,0.0,0.0,1.0,1.0,"Skipped"
"but in its child centered , claustrophobic context , it can be just as frightening and disturbing even [[punishing]]","but in its child centered , claustrophobic context , it can be just as frightening and disturbing even [[punilshing]]",0.3328641653060913,0.8804930448532104,0.0,1.0,0.0,406.0,"Successful"
"the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by","the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by",0.7833472490310669,0.7833472490310669,0.0,0.0,1.0,1.0,"Skipped"
"[[though]] ganesh is successful in a midlevel sort of way , there 's nothing so striking or fascinating or metaphorically significant about his career as to rate two hours of our attention","[[thohgh]] ganesh is successful in a midlevel sort of way , there 's nothing so striking or fascinating or metaphorically significant about his career as to rate two hours of our attention",0.26688283681869507,0.9980473518371582,0.0,1.0,0.0,624.0,"Successful"
"the people in dogtown and z boys are so funny , aggressive and [[alive]] , you have to watch them because you ca n't wait to see what they do next","the people in dogtown and z boys are so funny , aggressive and [[ailve]] , you have to watch them because you ca n't wait to see what they do next",0.0003510713577270508,0.0010666251182556152,1.0,1.0,1.0,237.0,"Failed"
"reggio 's trippy , ambitious downer can also sometimes come [[across]] like nothing more than a glorified nike ad","reggio 's trippy , ambitious downer can also sometimes come [[acros]] like nothing more than a glorified nike ad",0.0018253326416015625,0.01834285259246826,0.0,0.0,0.0,372.0,"Failed"
"lrb fessenden rrb is much more into ambiguity and creating mood than he is for on screen thrills","lrb fessenden rrb is much more into ambiguity and creating mood than he is for on screen thrills",0.9898220300674438,0.9898220300674438,0.0,0.0,1.0,1.0,"Skipped"
"if you can get past the fantastical aspects and harsh realities of `` the isle '' you 'll get a sock you in the eye flick that is a visual tour de force and a story that is [[unlike]] any you will likely see anywhere else","if you can get past the fantastical aspects and harsh realities of `` the isle '' you 'll get a sock you in the eye flick that is a visual tour de force and a story that is [[unoike]] any you will likely see anywhere else",0.0093156099319458,0.996150016784668,1.0,0.0,1.0,470.0,"Successful"
"jacquot 's tosca is a [[treat]]","jacquot 's tosca is a [[tgeat]]",0.0005049705505371094,0.9569864273071289,1.0,0.0,1.0,82.0,"Successful"
"you 're [[better]] off staying home and watching the x files","you 're [[bettdr]] off staying home and watching the x files",0.005499720573425293,0.9014047384262085,0.0,1.0,0.0,149.0,"Successful"
"the drama is played out with such aching [[beauty]] and truth that it brings tears to your eyes","the drama is played out with such aching [[bewuty]] and truth that it brings tears to your eyes",0.0003222227096557617,0.08520287275314331,1.0,1.0,1.0,207.0,"Failed"
"the sequel has turned completely and irrevocably bizarre to the point of utter [[nonsense]]","the sequel has turned completely and irrevocably bizarre to the point of utter [[nonsenxe]]",0.0007002353668212891,0.0013474225997924805,0.0,0.0,0.0,304.0,"Failed"
"divine secrets of the ya ya sisterhood may not be exactly divine , but it 's [[definitely]] defiantly ya ya , what with all of those terrific songs and spirited performances","divine secrets of the ya ya sisterhood may not be exactly divine , but it 's [[detinitely]] defiantly ya ya , what with all of those terrific songs and spirited performances",0.0003682374954223633,0.3184107542037964,1.0,1.0,1.0,504.0,"Failed"
"the subject of swinging still seems [[ripe]] for a documentary just not this one","the subject of swinging still seems [[rCipe]] for a documentary just not this one",0.0017101168632507324,0.004791200160980225,0.0,0.0,0.0,206.0,"Failed"
"the principals in this cast are all fine , but bishop and stevenson are [[standouts]]","the principals in this cast are all fine , but bishop and stevenson are [[stadouts]]",0.0006737709045410156,0.9756808280944824,1.0,0.0,1.0,232.0,"Successful"
"but it offers plenty to ponder and chew on as its unusual relationship slowly [[unfolds]]","but it offers plenty to ponder and chew on as its unusual relationship slowly [[unrolds]]",0.0032783150672912598,0.9605938196182251,1.0,0.0,1.0,299.0,"Successful"
"the [[ending]] is a cop out","the [[edning]] is a cop out",0.006915569305419922,0.018539249897003174,0.0,0.0,0.0,32.0,"Failed"
"the makers of divine secrets of the ya ya sisterhood should offer a free ticket lrb second prize , of course , two free tickets rrb to [[anyone]] who can locate a genuinely honest moment in their movie","the makers of divine secrets of the ya ya sisterhood should offer a free ticket lrb second prize , of course , two free tickets rrb to [[antone]] who can locate a genuinely honest moment in their movie",0.09136343002319336,0.7831753492355347,0.0,1.0,0.0,557.0,"Successful"
"no , it 's not nearly as [[good]] as any of its influences","no , it 's not nearly as [[goid]] as any of its influences",0.001551508903503418,0.030124664306640625,0.0,0.0,0.0,103.0,"Failed"
"but he [[loses]] his focus when he concentrates on any single person","but he [[lozes]] his focus when he concentrates on any single person",0.00485306978225708,0.9437109231948853,0.0,1.0,0.0,184.0,"Successful"
"bullock 's complete [[lack]] of focus and ability quickly derails the film","bullock 's complete [[lanck]] of focus and ability quickly derails the film",0.0010436773300170898,0.002566993236541748,0.0,0.0,0.0,236.0,"Failed"
"say this for the soundtrack , it drowns out the lousy [[dialogue]]","say this for the soundtrack , it drowns out the lousy [[dislogue]]",0.0018381476402282715,0.007874786853790283,0.0,0.0,0.0,163.0,"Failed"
"all ends well , sort of , but the frenzied comic moments [[never]] click","all ends well , sort of , but the frenzied comic moments [[nver]] click",0.00425797700881958,0.9730396866798401,0.0,1.0,0.0,187.0,"Successful"
"proves that a movie about goodness is not the same thing as a [[good]] movie","proves that a movie about goodness is not the same thing as a [[gold]] movie",0.01964336633682251,0.10666066408157349,0.0,0.0,0.0,153.0,"Failed"
"workmanlike , maybe , but [[still]] a film with all the elements that made the other three great , scary times at the movies","workmanlike , maybe , but [[stiCll]] a film with all the elements that made the other three great , scary times at the movies",0.0006840229034423828,0.4984433054924011,1.0,1.0,1.0,307.0,"Failed"
"this formulaic chiller will do [[little]] to boost stallone 's career","this formulaic chiller will do [[littke]] to boost stallone 's career",0.0010616183280944824,0.9841437339782715,0.0,1.0,0.0,208.0,"Successful"
"like the film 's almost anthropologically detailed realization of early '80s suburbia , it 's significant [[without]] being overstated","like the film 's almost anthropologically detailed realization of early '80s suburbia , it 's significant [[wothout]] being overstated",0.000402987003326416,0.9810807704925537,1.0,0.0,1.0,526.0,"Successful"
"accuracy and realism are terrific , but if your film becomes boring , and your dialogue is n't smart , then you [[need]] to use more poetic license","accuracy and realism are terrific , but if your film becomes boring , and your dialogue is n't smart , then you [[ned]] to use more poetic license",0.00903630256652832,0.05692559480667114,0.0,0.0,0.0,358.0,"Failed"
"elling really is about a couple of crazy guys , and it 's [[therapeutic]] to laugh along with them","elling really is about a couple of crazy guys , and it 's [[tjerapeutic]] to laugh along with them",0.0004584789276123047,0.08402180671691895,1.0,1.0,1.0,231.0,"Failed"
"too gory to be a comedy and too [[silly]] to be an effective horror film","too gory to be a comedy and too [[silky]] to be an effective horror film",0.0016650557518005371,0.008584797382354736,0.0,0.0,0.0,160.0,"Failed"
"a [[boring]] , formulaic mix of serial killers and stalk 'n' slash","a [[bring]] , formulaic mix of serial killers and stalk 'n' slash",0.0007582902908325195,0.002681434154510498,0.0,0.0,0.0,193.0,"Failed"
"a [[refreshing]] korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters","a [[rrfreshing]] korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters",0.00036025047302246094,0.9633548855781555,1.0,0.0,1.0,469.0,"Successful"
"hu and liu offer [[natural]] , matter of fact performances that glint with sorrow , longing and love","hu and liu offer [[narural]] , matter of fact performances that glint with sorrow , longing and love",0.0003374814987182617,0.001966416835784912,1.0,1.0,1.0,282.0,"Failed"
"the kids often appear to be reading the lines and are incapable of [[conveying]] any emotion","the kids often appear to be reading the lines and are incapable of [[conbeying]] any emotion",0.001260221004486084,0.9362552762031555,0.0,1.0,0.0,262.0,"Successful"
"just one more collection of penis , breast and flatulence [[gags]] in search of a story","just one more collection of penis , breast and flatulence [[gays]] in search of a story",0.0023044943809509277,0.004954338073730469,0.0,0.0,0.0,240.0,"Failed"
"not a bad [[journey]] at all","not a bad [[journmey]] at all",0.0046179890632629395,0.055593788623809814,1.0,1.0,1.0,38.0,"Failed"
"has a shambling [[charm]] a cheerfully inconsequential diversion","has a shambling [[cgarm]] a cheerfully inconsequential diversion",0.004037916660308838,0.9833452105522156,1.0,0.0,1.0,292.0,"Successful"
"the film 's 45 minute running time stops shy of overkill , though viewers may be more [[exhausted]] than the athletes onscreen","the film 's 45 minute running time stops shy of overkill , though viewers may be more [[echausted]] than the athletes onscreen",0.009219825267791748,0.03408050537109375,0.0,0.0,0.0,381.0,"Failed"
"collateral [[damage]] is , despite its alleged provocation post 9 11 , an antique , in the end","collateral [[damaye]] is , despite its alleged provocation post 9 11 , an antique , in the end",0.011055827140808105,0.12857019901275635,0.0,0.0,0.0,283.0,"Failed"
"even those of a single digit age will be able to recognize that this story is too goofy even for [[disney]]","even those of a single digit age will be able to recognize that this story is too goofy even for [[disbey]]",0.008338570594787598,0.040947020053863525,0.0,0.0,0.0,225.0,"Failed"
"bubba ho tep is a [[wonderful]] film with a bravura lead performance by bruce campbell that does n't deserve to leave the building until everyone is aware of it","bubba ho tep is a [[wlnderful]] film with a bravura lead performance by bruce campbell that does n't deserve to leave the building until everyone is aware of it",0.00043958425521850586,0.9848592281341553,1.0,0.0,1.0,450.0,"Successful"
"the movie is as far as you can get from racy , to the point where it almost stops the blood flow to your brain it has a [[dull]] , costumey feel","the movie is as far as you can get from racy , to the point where it almost stops the blood flow to your brain it has a [[djll]] , costumey feel",0.0007810592651367188,0.009614348411560059,0.0,0.0,0.0,232.0,"Failed"
"hilarious , touching and [[wonderfully]] dyspeptic","hilarious , touching and [[wojderfully]] dyspeptic",0.00029414892196655273,0.0013799667358398438,1.0,1.0,1.0,220.0,"Failed"
"it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a [[ferocious]] debate for years to come","it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a [[feroxious]] debate for years to come",0.0003434419631958008,0.0040850043296813965,1.0,1.0,1.0,528.0,"Failed"
"a cumbersome and [[cliche]] ridden movie greased with every emotional device known to man","a cumbersome and [[clidhe]] ridden movie greased with every emotional device known to man",0.0011551380157470703,0.007818937301635742,0.0,0.0,0.0,308.0,"Failed"
"a comprehensive and provocative film one that pushes the boundaries of biography , and [[challenges]] its audience","a comprehensive and provocative film one that pushes the boundaries of biography , and [[chalzlenges]] its audience",0.0003663301467895508,0.0008271336555480957,1.0,1.0,1.0,426.0,"Failed"
"despite the authenticity of the trappings , the film is overblown in its plotting , [[hackneyed]] in its dialogue and anachronistic in its style","despite the authenticity of the trappings , the film is overblown in its plotting , [[hacineyed]] in its dialogue and anachronistic in its style",0.0009871721267700195,0.002462029457092285,0.0,0.0,0.0,483.0,"Failed"
"the character is too forced and overwritten to be funny or believable much of the time , and clayburgh does n't always [[improve]] the over the top mix","the character is too forced and overwritten to be funny or believable much of the time , and clayburgh does n't always [[improbe]] the over the top mix",0.0013817548751831055,0.004979252815246582,0.0,0.0,0.0,376.0,"Failed"
"this version [[incarnates]] the prophetic book in a way even its exacting author might admire","this version [[incarbates]] the prophetic book in a way even its exacting author might admire",0.057666659355163574,0.9664746522903442,1.0,0.0,1.0,313.0,"Successful"
"herzog is obviously looking for a moral to his fable , but the notion that a strong , unified showing among germany and eastern european jews might have changed 20th century history is undermined by ahola 's [[inadequate]] performance","herzog is obviously looking for a moral to his fable , but the notion that a strong , unified showing among germany and eastern european jews might have changed 20th century history is undermined by ahola 's [[imadequate]] performance",0.0017325878143310547,0.005586445331573486,0.0,0.0,0.0,822.0,"Failed"
"the performances are so leaden , michael rymer 's direction is so bloodless and the dialogue is so [[corny]] that the audience laughs out loud","the performances are so leaden , michael rymer 's direction is so bloodless and the dialogue is so [[cogny]] that the audience laughs out loud",0.001567065715789795,0.0059206485748291016,0.0,0.0,0.0,441.0,"Failed"
"a [[thoughtful]] , provocative , insistently humanizing film","a [[tyoughtful]] , provocative , insistently humanizing film",0.00030410289764404297,0.025290727615356445,1.0,1.0,1.0,280.0,"Failed"
"the [[movie]] bounces all over the map","the [[move]] bounces all over the map",0.009892463684082031,0.0490911602973938,0.0,0.0,0.0,58.0,"Failed"
"a [[frustrating]] combination of strained humor and heavy handed sentimentality","a [[frustdating]] combination of strained humor and heavy handed sentimentality",0.001702725887298584,0.54770427942276,0.0,1.0,0.0,348.0,"Successful"
"it 's traditional moviemaking all the way , but it 's done with a lot of careful period attention as well as some very [[welcome]] wit","it 's traditional moviemaking all the way , but it 's done with a lot of careful period attention as well as some very [[welcoje]] wit",0.00044673681259155273,0.003173828125,1.0,1.0,1.0,322.0,"Failed"
"it 's as close as we 'll ever come to looking through a photographer 's viewfinder as he [[works]]","it 's as close as we 'll ever come to looking through a photographer 's viewfinder as he [[woeks]]",0.005331873893737793,0.994644820690155,1.0,0.0,1.0,254.0,"Successful"
"the film is all a little lit crit 101 , but it 's extremely well played and often very [[funny]]","the film is all a little lit crit 101 , but it 's extremely well played and often very [[fubny]]",0.0005850791931152344,0.01062321662902832,1.0,1.0,1.0,197.0,"Failed"
"de oliveira creates an emotionally [[rich]] , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli","de oliveira creates an emotionally [[ruch]] , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli",0.00039058923721313477,0.0016813278198242188,1.0,1.0,1.0,771.0,"Failed"
"[[funny]] and , at times , poignant , the film from director george hickenlooper all takes place in pasadena , `` a city where people still read ''","[[fnny]] and , at times , poignant , the film from director george hickenlooper all takes place in pasadena , `` a city where people still read ''",0.0006349682807922363,0.011158645153045654,1.0,1.0,1.0,421.0,"Failed"
"too loud , too long and too frantic by half , die another day [[suggests]] that the bond franchise has run into a creative wall that 007 can not fly over , tunnel under or barrel through","too loud , too long and too frantic by half , die another day [[surgests]] that the bond franchise has run into a creative wall that 007 can not fly over , tunnel under or barrel through",0.001301884651184082,0.0022100210189819336,0.0,0.0,0.0,356.0,"Failed"
"the film is itself a [[sort]] of cinematic high crime , one that brings military courtroom dramas down very , very low","the film is itself a [[soft]] of cinematic high crime , one that brings military courtroom dramas down very , very low",0.0035529732704162598,0.012050151824951172,0.0,0.0,0.0,276.0,"Failed"
"fuller would surely have called this gutsy and at times exhilarating movie a [[great]] yarn","fuller would surely have called this gutsy and at times exhilarating movie a [[grfat]] yarn",0.0006736516952514648,0.07092642784118652,1.0,1.0,1.0,289.0,"Failed"
"a long slog for [[anyone]] but the most committed pokemon fan","a long slog for [[anoyne]] but the most committed pokemon fan",0.008431732654571533,0.9503622055053711,0.0,1.0,0.0,137.0,"Successful"
"though avary has done his best to make something out of ellis ' nothing novel , in the end , his rules is [[barely]] worth following","though avary has done his best to make something out of ellis ' nothing novel , in the end , his rules is [[bardly]] worth following",0.0012128949165344238,0.9900067448616028,0.0,1.0,0.0,357.0,"Successful"
