"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Court]] Won't Halt Arch Coal's Triton Bid (Reuters) Reuters - A U.S. appeals court ruled on Friday\that Arch Coal Inc. (ACI.N) may proceed with its bid to buy the\assets of rival Triton Coal Co. LLC, denying an emergency\request by the Federal Trade Commission to block the deal, a\spokesman for the agency said.","[[Cpurt]] Won't Halt Arch Coal's Triton Bid (Reuters) Reuters - A U.S. appeals court ruled on Friday\that Arch Coal Inc. (ACI.N) may proceed with its bid to buy the\assets of rival Triton Coal Co. LLC, denying an emergency\request by the Federal Trade Commission to block the deal, a\spokesman for the agency said.",0.00042432546615600586,0.004523098468780518,2.0,2.0,2.0,853.0,"Failed"
"Treasury Prices Take a Breather Today  NEW YORK (Reuters) - U.S. Treasury [[prices]] paused for breath  on Tuesday after a blistering two-session rally ran out of  steam, though analysts still saw room to the upside given the  large short-base in the market.","Treasury Prices Take a Breather Today  NEW YORK (Reuters) - U.S. Treasury [[prixes]] paused for breath  on Tuesday after a blistering two-session rally ran out of  steam, though analysts still saw room to the upside given the  large short-base in the market.",0.00021189451217651367,0.04656487703323364,2.0,2.0,2.0,866.0,"Failed"
"Sadr Militiamen Still in Control of Iraq Shrine  NAJAF, Iraq (Reuters) - Rebel Shi'ite fighters appeared  still to be in control of the Imam Ali mosque in the Iraqi city  Najaf early on Saturday, but the whereabouts of their leader,  the fiery [[cleric]] Moqtada al-Sadr, were unknown.","Sadr Militiamen Still in Control of Iraq Shrine  NAJAF, Iraq (Reuters) - Rebel Shi'ite fighters appeared  still to be in control of the Imam Ali mosque in the Iraqi city  Najaf early on Saturday, but the whereabouts of their leader,  the fiery [[clerlc]] Moqtada al-Sadr, were unknown.",0.0002625584602355957,0.00032961368560791016,0.0,0.0,0.0,912.0,"Failed"
"Liverpool completes signings of Alonso, Garcia LIVERPOOL, England (AP) -- Spanish pair Xabi Alonso from Real Sociedad and Luis Garcia from Barcelona signed five-year contracts with [[Liverpool]] on Friday. ","Liverpool completes signings of Alonso, Garcia LIVERPOOL, England (AP) -- Spanish pair Xabi Alonso from Real Sociedad and Luis Garcia from Barcelona signed five-year contracts with [[LiverpoNol]] on Friday. ",6.29425048828125e-05,7.343292236328125e-05,1.0,1.0,1.0,757.0,"Failed"
"Report: Consumers tuning in to plasma TVs First-quarter shipments of plasma televisions in the United States more than doubled from the previous year, [[according]] to research firm iSuppli. Prices fell by nearly \$1,000 over the same period. ","Report: Consumers tuning in to plasma TVs First-quarter shipments of plasma televisions in the United States more than doubled from the previous year, [[accorHding]] to research firm iSuppli. Prices fell by nearly \$1,000 over the same period. ",0.05805647373199463,0.6755267381668091,3.0,2.0,3.0,779.0,"Successful"
"Seven seize ATHENS -- He was behind at the start. He was behind at the [[turn]]. He was behind for 99.99 of the 100 meters. His head was behind Ian Crocker's head at the finish. And yet somehow last night, Michael Phelps won again -- for the fourth and final time in an individual race at these Olympics.","Seven seize ATHENS -- He was behind at the start. He was behind at the [[tufn]]. He was behind for 99.99 of the 100 meters. His head was behind Ian Crocker's head at the finish. And yet somehow last night, Michael Phelps won again -- for the fourth and final time in an individual race at these Olympics.",0.0015435218811035156,0.0060700178146362305,1.0,1.0,1.0,718.0,"Failed"
"One in four servers to run Linux by 2008 In a report, the research firm painted a bright future for the open source operating system, claiming that shipments of servers running Linux -- and revenues from those shipments -- will rise [[significantly]] over the next five years.","One in four servers to run Linux by 2008 In a report, the research firm painted a bright future for the open source operating system, claiming that shipments of servers running Linux -- and revenues from those shipments -- will rise [[significahtly]] over the next five years.",0.0683092474937439,0.22920995950698853,3.0,3.0,3.0,836.0,"Failed"
"Republican Convention Light on Stars (AP) AP - The Republicans will have one sure Hollywood star for their convention  #151; California Gov. Arnold Schwarzenegger  #151; along with performers to keep the country music fans happy. But they'll be hard-pressed to match the Democratic convention's appeal to young [[voters]] led by Ben Affleck.","Republican Convention Light on Stars (AP) AP - The Republicans will have one sure Hollywood star for their convention  #151; California Gov. Arnold Schwarzenegger  #151; along with performers to keep the country music fans happy. But they'll be hard-pressed to match the Democratic convention's appeal to young [[voetrs]] led by Ben Affleck.",0.0003731250762939453,0.0004849433898925781,0.0,0.0,0.0,1107.0,"Failed"
"Italian PM #39;s transplant confirmed After days of speculation [[sparked]] by the white bandanna worn by Mr Berlusconi on holiday in Sardinia, Piero Rosati said the results of the operation would show in a couple of months.","Italian PM #39;s transplant confirmed After days of speculation [[sVparked]] by the white bandanna worn by Mr Berlusconi on holiday in Sardinia, Piero Rosati said the results of the operation would show in a couple of months.",0.0013138651847839355,0.25442683696746826,0.0,0.0,0.0,779.0,"Failed"
"Apple [[Recalls]] Flaming 15-inch PowerBook G4 Battery The affected batteries could overheat, posing a fire hazard. Apple received four reports of these batteries overheating. No injuries have been reported.","Apple [[Rdcalls]] Flaming 15-inch PowerBook G4 Battery The affected batteries could overheat, posing a fire hazard. Apple received four reports of these batteries overheating. No injuries have been reported.",0.00047528743743896484,0.0021877288818359375,3.0,3.0,3.0,765.0,"Failed"
"Samsung plans to invest Won25,000bn in chips Samsung [[Electronics]], the world #39;s second largest computer chip manufacturer, yesterday said that it would invest Won25,000bn (\$24bn) in its semiconductor business by 2010 to generate ","Samsung plans to invest Won25,000bn in chips Samsung [[ElectEronics]], the world #39;s second largest computer chip manufacturer, yesterday said that it would invest Won25,000bn (\$24bn) in its semiconductor business by 2010 to generate ",0.009373307228088379,0.09565728902816772,2.0,2.0,2.0,816.0,"Failed"
"Rosetta Mission Sniffing a [[Comet]] The European Rosetta mission will sample a comet as it tries to harpoon and hook onto its surface. A specially designed oven will cook the comet in analogy to sniffing for recognizable elements.","Rosetta Mission Sniffing a [[Coket]] The European Rosetta mission will sample a comet as it tries to harpoon and hook onto its surface. A specially designed oven will cook the comet in analogy to sniffing for recognizable elements.",0.0018355250358581543,0.00417250394821167,3.0,3.0,3.0,776.0,"Failed"
"More gold for Britain as Wiggins strikes Bradley Wiggins has given Britain their second Olympic cycling gold [[medal]] in two days, winning the men #39;s 4-km individual pursuit.","More gold for Britain as Wiggins strikes Bradley Wiggins has given Britain their second Olympic cycling gold [[meal]] in two days, winning the men #39;s 4-km individual pursuit.",0.00013709068298339844,0.00018340349197387695,1.0,1.0,1.0,589.0,"Failed"
"Soldiers Kill Palestinian Near [[Gaza-Israel]] Fence Israeli soldiers shot and killed a Palestinian as he approached a security fence between Israel and the Gaza Strip, Israeli military sources said on Saturday.","Soldiers Kill Palestinian Near [[Gaa-Israel]] Fence Israeli soldiers shot and killed a Palestinian as he approached a security fence between Israel and the Gaza Strip, Israeli military sources said on Saturday.",0.0004437565803527832,0.0006408095359802246,0.0,0.0,0.0,814.0,"Failed"
"Militia, Shiite Leaders Bicker Over Shrine NAJAF, Iraq - Militants loyal to radical Shiite cleric Muqtada al-Sadr kept their hold on a revered shrine, and clashes flared in Najaf on Saturday, raising fears that a resolution to the crisis in the holy city could collapse amid bickering between Shiite leaders.    The [[clashes]] between U.S...","Militia, Shiite Leaders Bicker Over Shrine NAJAF, Iraq - Militants loyal to radical Shiite cleric Muqtada al-Sadr kept their hold on a revered shrine, and clashes flared in Najaf on Saturday, raising fears that a resolution to the crisis in the holy city could collapse amid bickering between Shiite leaders.    The [[clakshes]] between U.S...",0.00025898218154907227,0.00038063526153564453,0.0,0.0,0.0,1150.0,"Failed"
"Strongwoman hoists 100th gold for [[Chinese]] delegation Tang Gonghong lifted a world record to claim in Athens the 100th Olympic gold for China since its participation in 1984 Olympic Games on Saturday when ","Strongwoman hoists 100th gold for [[Ctinese]] delegation Tang Gonghong lifted a world record to claim in Athens the 100th Olympic gold for China since its participation in 1984 Olympic Games on Saturday when ",0.0064858198165893555,0.017962336540222168,1.0,1.0,1.0,720.0,"Failed"
"West Mulls Boundries for African Fighting (AP) AP - As the month-end deadline nears for Sudan to disarm the mostly Arab pro-government militias in Darfur, the United [[Nations]] and Western powers are in a dilemma over how far to go to stop the killing in an African country.","West Mulls Boundries for African Fighting (AP) AP - As the month-end deadline nears for Sudan to disarm the mostly Arab pro-government militias in Darfur, the United [[NBations]] and Western powers are in a dilemma over how far to go to stop the killing in an African country.",0.00039762258529663086,0.8899001479148865,0.0,1.0,0.0,864.0,"Successful"
"Chavez victory confirmed Caracas, Venezuela - The results of an [[audit]] support the official vote count showing that President Hugo Chavez won this month #39;s recall referendum in Venezuela, the head of the Organization of American States said Saturday.","Chavez victory confirmed Caracas, Venezuela - The results of an [[auduit]] support the official vote count showing that President Hugo Chavez won this month #39;s recall referendum in Venezuela, the head of the Organization of American States said Saturday.",0.004748344421386719,0.02899158000946045,2.0,2.0,2.0,934.0,"Failed"
"Wall St.'s Nest Egg - the [[Housing]] Sector  NEW YORK (Reuters) - If there were any doubts that we're  still living in the era of the stay-at-home economy, the rows  of empty seats at the Athens Olympics should help erase them.","Wall St.'s Nest Egg - the [[Housijg]] Sector  NEW YORK (Reuters) - If there were any doubts that we're  still living in the era of the stay-at-home economy, the rows  of empty seats at the Athens Olympics should help erase them.",0.418232798576355,0.9992101192474365,2.0,1.0,2.0,518.0,"Successful"
"Lithuanians deliver NBA stars another Olympic [[basketball]] dunking (AFP) AFP - Lithuania defeated the United States 94-90 in an Olympic men's basketball preliminary round game, only the fourth loss in 115 Olympic starts for the defending champions.","Lithuanians deliver NBA stars another Olympic [[bkasketball]] dunking (AFP) AFP - Lithuania defeated the United States 94-90 in an Olympic men's basketball preliminary round game, only the fourth loss in 115 Olympic starts for the defending champions.",9.465217590332031e-05,0.00011467933654785156,1.0,1.0,1.0,912.0,"Failed"
"Source: Dolphins, Bears on Verge of Deal (AP) AP - The Chicago Bears agreed Saturday to trade receiver Marty Booker to the [[Miami]] Dolphins for unsigned Adewale Ogunleye  #151; if the Bears can reach a contract agreement with the Pro Bowl defensive end, a source close to the negotiations said.","Source: Dolphins, Bears on Verge of Deal (AP) AP - The Chicago Bears agreed Saturday to trade receiver Marty Booker to the [[Mimi]] Dolphins for unsigned Adewale Ogunleye  #151; if the Bears can reach a contract agreement with the Pro Bowl defensive end, a source close to the negotiations said.",6.604194641113281e-05,6.842613220214844e-05,1.0,1.0,1.0,959.0,"Failed"
"Video Game Makers Go Hollywood. Uh-Oh. OVIE producers are often criticized for running at the sight of original ideas, preferring instead to milk plays, books, news events, toys and even video games for their screenplays.","Video Game Makers Go Hollywood. Uh-Oh. OVIE producers are often criticized for running at the sight of original ideas, preferring instead to milk plays, books, news events, toys and even video games for their screenplays.",0.7944288849830627,0.7944288849830627,2.0,2.0,3.0,1.0,"Skipped"
"[[Cricket-Lara]] mulls over future after England whitewash LONDON (AFP) - Brian Lara said he will take stock before deciding on his future as West Indies captain following his side #39;s 10-wicket defeat to England in the fourth and final Test.","[[Cricke-tLara]] mulls over future after England whitewash LONDON (AFP) - Brian Lara said he will take stock before deciding on his future as West Indies captain following his side #39;s 10-wicket defeat to England in the fourth and final Test.",7.987022399902344e-05,9.417533874511719e-05,1.0,1.0,1.0,753.0,"Failed"
"Pakistani troops raid two terrorist hideouts PAKISTANI troops backed by artillery and aircraft attacked two suspected terrorist [[hideouts]] near the rugged Afghan border yesterday, killing and wounding a number of militants, Pakistan army and security officials said.","Pakistani troops raid two terrorist hideouts PAKISTANI troops backed by artillery and aircraft attacked two suspected terrorist [[hideous]] near the rugged Afghan border yesterday, killing and wounding a number of militants, Pakistan army and security officials said.",0.00045043230056762695,0.0005504488945007324,0.0,0.0,0.0,1126.0,"Failed"
"Fleisher Surges Clear Bruce Fleisher carded a seven-under-par 65 to take a three-shot lead after the second round of the Greater Hickory [[Classic]] in North Carolina.","Fleisher Surges Clear Bruce Fleisher carded a seven-under-par 65 to take a three-shot lead after the second round of the Greater Hickory [[Clasxic]] in North Carolina.",7.033348083496094e-05,0.00013363361358642578,1.0,1.0,1.0,624.0,"Failed"
"Glory Comes Amid Empty Seats and Closed Shutters HERE in Old Europe, people install shutters outside their windows to keep out the heat, the pollution, the daylight, the noise. They also lock the shutters tight when they go away on holiday.","Glory Comes Amid Empty Seats and Closed Shutters HERE in Old Europe, people install shutters outside their windows to keep out the heat, the pollution, the daylight, the noise. They also lock the shutters tight when they go away on holiday.",0.9995768666267395,0.9995768666267395,0.0,0.0,1.0,1.0,"Skipped"
"Amazon to Buy Chinese Retailer Joyo.com Internet retailer Amazon.com Inc. [[said]] on Thursday that it will buy Joyo.com Ltd., which runs some of China #39;s biggest retail Web sites, for about \$75 million to gain entry into China #39;s fast-growing market.","Amazon to Buy Chinese Retailer Joyo.com Internet retailer Amazon.com Inc. [[sbaid]] on Thursday that it will buy Joyo.com Ltd., which runs some of China #39;s biggest retail Web sites, for about \$75 million to gain entry into China #39;s fast-growing market.",0.1852690577507019,0.8028804063796997,3.0,2.0,3.0,666.0,"Successful"
"Salesforce.com 2Q Profit Up Sharply Software developer Salesforce.com Inc. posted a sharp rise in second-quarter profit on better-than-expected revenue during its first quarter as a public company, but investors shunned the stock in late trading ","Salesforce.com 2Q Profit Up Sharply Software developer Salesforce.com Inc. posted a sharp rise in second-quarter profit on better-than-expected revenue during its first quarter as a public company, but investors shunned the stock in late trading ",0.6402062177658081,0.6402062177658081,2.0,2.0,3.0,1.0,"Skipped"
"Jerkens makes right call with Society Selection Trainer Allen Jerkens hemmed and hawed this past week over running Society [[Selection]] in Saturday #39;s Grade 1 Alabama at Saratoga.","Jerkens makes right call with Society Selection Trainer Allen Jerkens hemmed and hawed this past week over running Society [[Sekection]] in Saturday #39;s Grade 1 Alabama at Saratoga.",9.167194366455078e-05,0.0004299283027648926,1.0,1.0,1.0,648.0,"Failed"
"Unknown Nesterenko Makes World Headlines (Reuters) [[Reuters]] - Belarus' Yuliya Nesterenko won the top\women's athletics gold medal at the Olympics on Saturday,\triumphing over a field stripped of many big names because of\doping woes to win the 100 meters.","Unknown Nesterenko Makes World Headlines (Reuters) [[Reuteds]] - Belarus' Yuliya Nesterenko won the top\women's athletics gold medal at the Olympics on Saturday,\triumphing over a field stripped of many big names because of\doping woes to win the 100 meters.",0.48598194122314453,0.9983268976211548,0.0,1.0,0.0,862.0,"Successful"
"Ready to Bet on Alternative Energy? Well, Think Again When oil prices rise, public interest in alternative [[energy]] often does, too. But the logic is evidently escaping Wall Street.","Ready to Bet on Alternative Energy? Well, Think Again When oil prices rise, public interest in alternative [[emergy]] often does, too. But the logic is evidently escaping Wall Street.",0.0004839897155761719,0.5143859386444092,2.0,3.0,2.0,620.0,"Successful"
"[[Athletics]] 5, Devil Rays 0 Barry Zito scattered four hits over eight shutout innings, leading the AL West-leading Oakland Athletics past the Tampa Bay Devil Rays 5-0 on Saturday night.","[[Athleics]] 5, Devil Rays 0 Barry Zito scattered four hits over eight shutout innings, leading the AL West-leading Oakland Athletics past the Tampa Bay Devil Rays 5-0 on Saturday night.",0.0001285076141357422,0.00019234418869018555,1.0,1.0,1.0,670.0,"Failed"
"Fatah hopes Barghouti would take back candidacy Fatah, the mainstream Palestinian [[movement]], hopes that its former West Bank leader Marwan Barghouti would take back his candidacy for the Jan. 9 presidential election.","Fatah hopes Barghouti would take back candidacy Fatah, the mainstream Palestinian [[movemnet]], hopes that its former West Bank leader Marwan Barghouti would take back his candidacy for the Jan. 9 presidential election.",0.00023418664932250977,0.0002575516700744629,0.0,0.0,0.0,843.0,"Failed"
"Blasts hit [[Bangladesh]] party rally A series of grenade blasts has rocked an opposition party rally in the Bangladesh capital, Dhaka, killing at least 13 people. There were seven or eight explosions at the Awami League headquarters, as leader Sheikh Hasina addressed a crowd.","Blasts hit [[Bahgladesh]] party rally A series of grenade blasts has rocked an opposition party rally in the Bangladesh capital, Dhaka, killing at least 13 people. There were seven or eight explosions at the Awami League headquarters, as leader Sheikh Hasina addressed a crowd.",0.0005753040313720703,0.0006920099258422852,0.0,0.0,0.0,1030.0,"Failed"
"Belarus #39; Nesterenko fastest in women #39;s 100m first round Belarus #39; Yuliya Nesterenko became the fastest woman to qualify for the women #39;s 100 meters second round at the [[Olympic]] Games here on Friday.","Belarus #39; Nesterenko fastest in women #39;s 100m first round Belarus #39; Yuliya Nesterenko became the fastest woman to qualify for the women #39;s 100 meters second round at the [[Oiympic]] Games here on Friday.",6.783008575439453e-05,9.691715240478516e-05,1.0,1.0,1.0,667.0,"Failed"
"Around the world The bombing of a UN election office in Afghanistan that injured six policemen drew calls from a UN union Friday for a withdrawal of staffers from the embattled [[nation]].","Around the world The bombing of a UN election office in Afghanistan that injured six policemen drew calls from a UN union Friday for a withdrawal of staffers from the embattled [[nbation]].",0.0006362795829772949,0.9880918264389038,0.0,1.0,0.0,612.0,"Successful"
"Greek weightlifter awaits verdict Greek weightlifter Leonidas Sampanis will find out on Sunday if he is to be stripped of his medal.","Greek weightlifter awaits verdict Greek weightlifter Leonidas Sampanis will find out on Sunday if he is to be stripped of his medal.",0.9969406723976135,0.9969406723976135,1.0,1.0,0.0,1.0,"Skipped"
"Work done, Phelps basks in gold glor And on the eighth day, Michael Phelps actually got to rest. After [[swimming]] some 18 races in Olympic competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US swim team.","Work done, Phelps basks in gold glor And on the eighth day, Michael Phelps actually got to rest. After [[swiming]] some 18 races in Olympic competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US swim team.",0.0002586245536804199,0.0004634857177734375,1.0,1.0,1.0,780.0,"Failed"
"China confronts lack of pipelines China will spend about \$3.4 billion over two to three years laying thousands of miles of oil pipelines to help secure its [[energy]] supply in the face of soaring prices and demand.","China confronts lack of pipelines China will spend about \$3.4 billion over two to three years laying thousands of miles of oil pipelines to help secure its [[emergy]] supply in the face of soaring prices and demand.",0.05861544609069824,0.9764654040336609,2.0,3.0,2.0,635.0,"Successful"
"Lane drives in winning run in ninth Jason Lane took an unusual [[post-game]] batting practice with hitting coach Gary Gaetti after a disappointing performance Friday night.","Lane drives in winning run in ninth Jason Lane took an unusual [[post-dame]] batting practice with hitting coach Gary Gaetti after a disappointing performance Friday night.",0.00011420249938964844,0.00016260147094726562,1.0,1.0,1.0,628.0,"Failed"
"Games hammered with controversy The International [[Gymnastics]] Federation suspended three judges yesterday for a mistake they made in scoring the men #39;s all-around final, but said results would not be changed and Paul Hamm of the United States would keep his gold medal.","Games hammered with controversy The International [[Gynastics]] Federation suspended three judges yesterday for a mistake they made in scoring the men #39;s all-around final, but said results would not be changed and Paul Hamm of the United States would keep his gold medal.",7.748603820800781e-05,0.00012302398681640625,1.0,1.0,1.0,962.0,"Failed"
"Admirers look to 2008 But as far as swim greats Rowdy [[Gaines]] and John Naber are concerned, what Phelps did in Athens exceeded what Spitz did in Munich in 1972.","Admirers look to 2008 But as far as swim greats Rowdy [[Gzines]] and John Naber are concerned, what Phelps did in Athens exceeded what Spitz did in Munich in 1972.",0.001841723918914795,0.004415571689605713,1.0,1.0,1.0,411.0,"Failed"
"Arson attack on Jewish centre in [[Paris]] (AFP) AFP - A Jewish social centre in central Paris was destroyed by fire overnight in an anti-Semitic arson attack, city authorities said.","Arson attack on Jewish centre in [[Parks]] (AFP) AFP - A Jewish social centre in central Paris was destroyed by fire overnight in an anti-Semitic arson attack, city authorities said.",0.00022274255752563477,0.00023764371871948242,0.0,0.0,0.0,647.0,"Failed"
"Colgate to cut [[workforce]] CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring.","Colgate to cut [[wormforce]] CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring.",0.00044232606887817383,0.33599138259887695,2.0,2.0,2.0,752.0,"Failed"
"A Founding Father? Give the guy some credit. Tung Chee-hwa, Hong Kong #39;s embattled [[Chief]] Executive, gets precious little of it from his people these daysand heaps of ","A Founding Father? Give the guy some credit. Tung Chee-hwa, Hong Kong #39;s embattled [[Cbief]] Executive, gets precious little of it from his people these daysand heaps of ",0.010824024677276611,0.9633620381355286,0.0,2.0,0.0,511.0,"Successful"
"Three People Killed at Afghan Checkpoint  [[KABUL]] (Reuters) - A man and two women were shot dead by  Afghan and U.S.-led troops after their vehicle ran through a  checkpoint on Saturday, a U.S. military statement said.","Three People Killed at Afghan Checkpoint  [[KsABUL]] (Reuters) - A man and two women were shot dead by  Afghan and U.S.-led troops after their vehicle ran through a  checkpoint on Saturday, a U.S. military statement said.",0.0006929636001586914,0.0008788704872131348,0.0,0.0,0.0,609.0,"Failed"
"PRESS START FOR [[NOSTALGIA]] Like Led Zeppelin #39;s  #39; #39;Stairway to Heaven #39; #39; and Lynyrd Skynyrd #39;s  #39; #39;Freebird, #39; #39; classic video games like Frogger and Pong can bring back an entire era.","PRESS START FOR [[NOSTALGA]] Like Led Zeppelin #39;s  #39; #39;Stairway to Heaven #39; #39; and Lynyrd Skynyrd #39;s  #39; #39;Freebird, #39; #39; classic video games like Frogger and Pong can bring back an entire era.",0.07883304357528687,0.9996657371520996,3.0,1.0,3.0,571.0,"Successful"
"Emmons loses gold medal after aiming at [[wrong]] target American shooter Matt Emmons fired at the wrong target on his final shot Sunday, blowing a commanding lead in the Olympic 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the gold.","Emmons loses gold medal after aiming at [[wurong]] target American shooter Matt Emmons fired at the wrong target on his final shot Sunday, blowing a commanding lead in the Olympic 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the gold.",0.0005023479461669922,0.005226790904998779,1.0,1.0,1.0,866.0,"Failed"
"Oil prices look set to dominate The price of oil looks set to grab [[headlines]] as analysts forecast that its record-breaking run may well continue.","Oil prices look set to dominate The price of oil looks set to grab [[hdadlines]] as analysts forecast that its record-breaking run may well continue.",0.18313133716583252,0.8028601408004761,2.0,3.0,2.0,446.0,"Successful"
"Putin Visits Chechnya Ahead of Election (AP) AP - Russian President Vladimir Putin made an unannounced visit to Chechnya on Sunday, laying flowers at the grave of the war-ravaged [[region's]] assassinated president a week before elections for a new leader.","Putin Visits Chechnya Ahead of Election (AP) AP - Russian President Vladimir Putin made an unannounced visit to Chechnya on Sunday, laying flowers at the grave of the war-ravaged [[regio'ns]] assassinated president a week before elections for a new leader.",0.00029462575912475586,0.00033295154571533203,0.0,0.0,0.0,964.0,"Failed"
"U.S. Softball Team Wins, Closes in on Gold ATHENS, [[Greece]] - Right now, the Americans aren't just a Dream Team - they're more like the Perfect Team. Lisa Fernandez pitched a three-hitter Sunday and Crystl Bustos drove in two runs as the Americans rolled to their eighth shutout in eight days, 5-0 over Australia, putting them into the gold medal game...","U.S. Softball Team Wins, Closes in on Gold ATHENS, [[Gteece]] - Right now, the Americans aren't just a Dream Team - they're more like the Perfect Team. Lisa Fernandez pitched a three-hitter Sunday and Crystl Bustos drove in two runs as the Americans rolled to their eighth shutout in eight days, 5-0 over Australia, putting them into the gold medal game...",0.0002402663230895996,0.0052585601806640625,0.0,0.0,0.0,1058.0,"Failed"
"More Newcastle United Stories Legendary Real Madrid defender Goyo Benito believes the arrival of Jonathan Woodgate at the Santiago Bernabeu will help bring an avalanche of titles to Real [[Madrid]].","More Newcastle United Stories Legendary Real Madrid defender Goyo Benito believes the arrival of Jonathan Woodgate at the Santiago Bernabeu will help bring an avalanche of titles to Real [[Madid]].",7.212162017822266e-05,9.262561798095703e-05,1.0,1.0,1.0,773.0,"Failed"
"Munch masterpiece 'The Scream' [[stolen]] from Oslo museum (AFP) AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were stolen from an Oslo museum by armed and hooded robbers, police said.","Munch masterpiece 'The Scream' [[stolLen]] from Oslo museum (AFP) AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were stolen from an Oslo museum by armed and hooded robbers, police said.",0.00022286176681518555,0.0002561211585998535,0.0,0.0,0.0,839.0,"Failed"
"Men Set for Sizzling Duel in 100 Meters ATHENS, [[Greece]] - The preliminaries in the 100 meters were perhaps just a sample of what's to come Sunday, when a talented group of qualifiers - including Americans Shawn Crawford, Justin Gatlin and defending champion Maurice Greene - will try to turn their competition into the fastest show at the Athens Games.    Five men broke 10 seconds in qualifying Saturday, led by Crawford's time of 9.89...","Men Set for Sizzling Duel in 100 Meters ATHENS, [[Greee]] - The preliminaries in the 100 meters were perhaps just a sample of what's to come Sunday, when a talented group of qualifiers - including Americans Shawn Crawford, Justin Gatlin and defending champion Maurice Greene - will try to turn their competition into the fastest show at the Athens Games.    Five men broke 10 seconds in qualifying Saturday, led by Crawford's time of 9.89...",0.000291287899017334,0.006904423236846924,0.0,0.0,0.0,1383.0,"Failed"
"Ulmer storms to gold New Zealand #39;s Sarah Ulmer stormed to gold in the women #39;s individual [[pursuit]] in a new world record time. Ulmer, fourth in Sydney four years ago, beat Australia #39;s Katie Mactier in a time of three minutes 24.","Ulmer storms to gold New Zealand #39;s Sarah Ulmer stormed to gold in the women #39;s individual [[prsuit]] in a new world record time. Ulmer, fourth in Sydney four years ago, beat Australia #39;s Katie Mactier in a time of three minutes 24.",0.0001285076141357422,0.0011011362075805664,1.0,1.0,1.0,707.0,"Failed"
"Goal-happy Ajax and Feyenoord maintain perfect starts Champions Ajax Amsterdam came from behind to thrash NAC Breda 6-2 on [[Sunday]] while Feyenoord hit four past Willem II Tilburg to regain the early lead in the Dutch first division.","Goal-happy Ajax and Feyenoord maintain perfect starts Champions Ajax Amsterdam came from behind to thrash NAC Breda 6-2 on [[Sunay]] while Feyenoord hit four past Willem II Tilburg to regain the early lead in the Dutch first division.",7.343292236328125e-05,9.989738464355469e-05,1.0,1.0,1.0,805.0,"Failed"
"Agency reports climate change major problem Rising sea levels, disappearing glaciers in the Alps and more deadly heat waves are coming for Europeans because of global warming, Europes environmental agency warned Wednesday.","Agency reports climate change major problem Rising sea levels, disappearing glaciers in the Alps and more deadly heat waves are coming for Europeans because of global warming, Europes environmental agency warned Wednesday.",0.9527348279953003,0.9527348279953003,0.0,0.0,3.0,1.0,"Skipped"
"[[Cycling]]: Ulmer #39;s scorching times in secret rides New Zealand #39;s star cyclist, Sarah Ulmer, last week rode under world record time twice in an hour during a secret training session in France.","[[CVycling]]: Ulmer #39;s scorching times in secret rides New Zealand #39;s star cyclist, Sarah Ulmer, last week rode under world record time twice in an hour during a secret training session in France.",0.00028568506240844727,0.005792140960693359,1.0,1.0,1.0,609.0,"Failed"
"Arsenal matches record of 42 league games without a loss on Sunday Arsenal rallied for three second-half goals in 11 minutes on Sunday to beat Middlesbrough 5-3, matching a 25-year-old record of 42 league games without a loss in the top-flight of English [[soccer]].","Arsenal matches record of 42 league games without a loss on Sunday Arsenal rallied for three second-half goals in 11 minutes on Sunday to beat Middlesbrough 5-3, matching a 25-year-old record of 42 league games without a loss in the top-flight of English [[scocer]].",6.020069122314453e-05,0.00042706727981567383,1.0,1.0,1.0,980.0,"Failed"
"Will High Oil Prices Lead to Recession? (AP) AP - High oil prices, which have been a factor in virtually all U.S. recessions over the past three decades, are surging again this year. And the higher crude oil prices climb, the more risk energy costs pose to what, until recently, many expected to be a banner year for the U.S. [[economy]].","Will High Oil Prices Lead to Recession? (AP) AP - High oil prices, which have been a factor in virtually all U.S. recessions over the past three decades, are surging again this year. And the higher crude oil prices climb, the more risk energy costs pose to what, until recently, many expected to be a banner year for the U.S. [[ecojomy]].",0.002622365951538086,0.9994970560073853,2.0,3.0,2.0,832.0,"Successful"
