"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's [[hard]] not to be seduced by lrb witherspoon 's rrb charisma , [[even]] in this run of the mill vehicle , because this [[girl]] knows how to drive it to the max","it 's [[easier]] not to be seduced by lrb witherspoon 's rrb charisma , [[not]] in this run of the mill vehicle , because this [[woman]] knows how to drive it to the max",0.0005933046340942383,0.0009704828262329102,1.0,1.0,1.0,46.0,"Failed"
"glib , satirical documentary that fudges facts , makes [[facile]] points and engages in the cinematic [[equivalent]] of tabloid journalism","glib , satirical documentary that fudges facts , makes [[hard]] points and engages in the cinematic [[possibilities]] of tabloid journalism",0.010579228401184082,0.8156915903091431,0.0,1.0,0.0,46.0,"Successful"
"with the film 's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved","with the film 's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved",0.8863570094108582,0.8863570094108582,0.0,0.0,1.0,1.0,"Skipped"
"you 'll have more fun [[setting]] fire to yourself in the parking lot","you 'll have more fun [[taking]] fire to yourself in the parking lot",0.18033450841903687,0.9910951256752014,0.0,1.0,0.0,56.0,"Successful"
"foster nails the [[role]] , giving a tight , focused [[performance]] [[illuminated]] by shards of feeling","foster nails the [[floor]] , giving a tight , focused [[interview]] [[marred]] by shards of feeling",0.0003522634506225586,0.9613397717475891,1.0,0.0,1.0,154.0,"Successful"
"it dares to be a little different , and that shading is what [[makes]] it worthwhile","it dares to be a little different , and that shading is what [[seems]] it worthwhile",0.0003801584243774414,0.0010790824890136719,1.0,1.0,1.0,42.0,"Failed"
"fear dot [[com]] is so [[rambling]] and disconnected it [[never]] [[builds]] any suspense","fear dot [[love]] is so [[powerful]] and disconnected it [[effectively]] [[captures]] any suspense",0.0007785558700561523,0.5766274333000183,0.0,1.0,0.0,193.0,"Successful"
"tuck everlasting achieves a [[delicate]] [[balance]] of romantic innocence and philosophical depth","tuck everlasting achieves a [[thin]] [[facade]] of romantic innocence and philosophical depth",0.0003457069396972656,0.7807665467262268,1.0,0.0,1.0,111.0,"Successful"
"this is carion 's debut [[feature]] but his script and direction hums with a confidence that [[many]] spend entire careers trying to reach","this is carion 's debut [[release]] but his script and direction hums with a confidence that [[most]] spend entire careers trying to reach",0.0007606744766235352,0.0011451244354248047,1.0,1.0,1.0,29.0,"Failed"
"an [[elegant]] , [[exquisitely]] modulated [[psychological]] thriller","an [[obscure]] , [[loosely]] modulated [[medical]] thriller",0.00026851892471313477,0.9966945648193359,1.0,0.0,1.0,113.0,"Successful"
"stars matthew perry and elizabeth hurley illicit more than a chuckle , and more jokes land than crash , but ultimately serving sara does [[n't]] distinguish itself from the herd","stars matthew perry and elizabeth hurley illicit more than a chuckle , and more jokes land than crash , but ultimately serving sara does [[somehow]] distinguish itself from the herd",0.003998935222625732,0.5443423390388489,0.0,1.0,0.0,68.0,"Successful"
"hey , who else [[needs]] a shower ?","hey , who else [[loved]] a shower ?",0.035890042781829834,0.7333002686500549,0.0,1.0,0.0,52.0,"Successful"
"but even a hero can [[stumble]] sometimes","but even a hero can [[love]] sometimes",0.032717764377593994,0.9986494779586792,0.0,1.0,0.0,55.0,"Successful"
"the [[tone]] shifts [[abruptly]] from tense to celebratory to soppy","the [[room]] shifts [[smoothly]] from tense to celebratory to soppy",0.004418671131134033,0.9897022843360901,0.0,1.0,0.0,90.0,"Successful"
"moore 's performance [[impresses]] almost as much as her work with haynes in 1995 's safe","moore 's performance [[progressed]] almost as much as her work with haynes in 1995 's safe",0.0034686923027038574,0.6915500164031982,1.0,0.0,1.0,51.0,"Successful"
"not even the hanson brothers can [[save]] it","not even the hanson brothers can [[miss]] it",0.02258199453353882,0.9990611672401428,0.0,1.0,0.0,59.0,"Successful"
"a picture that [[extols]] the virtues of comradeship and community in a spunky , spirited fashion","a picture that [[blended]] the virtues of comradeship and community in a spunky , spirited fashion",0.00028055906295776367,0.0003668069839477539,1.0,1.0,1.0,60.0,"Failed"
"too bad , but [[thanks]] to some lovely comedic moments and several [[fine]] performances , it 's not a total loss","too bad , but [[compared]] to some lovely comedic moments and several [[bad]] performances , it 's not a total loss",0.0037226080894470215,0.8145400285720825,1.0,0.0,1.0,59.0,"Successful"
"his [[characters]] are [[engaging]] , [[intimate]] and the [[dialogue]] is [[realistic]] and [[greatly]] moving","his [[publications]] are [[interesting]] , [[witty]] and the [[literature]] is [[popular]] and [[generally]] moving",0.0002505183219909668,0.0006185770034790039,1.0,1.0,1.0,214.0,"Failed"
"now trimmed by about 20 minutes , this lavish three year old production has enough [[grandeur]] and scale to satisfy as grown up escapism","now trimmed by about 20 minutes , this lavish three year old production has enough [[space]] and scale to satisfy as grown up escapism",0.000670313835144043,0.0012671351432800293,1.0,1.0,1.0,40.0,"Failed"
"an [[imaginative]] comedy thriller","an [[unsuccessful]] comedy thriller",0.0002707839012145996,0.997821033000946,1.0,0.0,1.0,50.0,"Successful"
"technically , the [[film]] is about as [[interesting]] as an [[insurance]] commercial","technically , the [[lease]] is about as [[short]] as an [[airport]] commercial",0.0009168386459350586,0.0367426872253418,0.0,0.0,0.0,121.0,"Failed"
"the only thing in pauline and paulette that you have n't seen before is a scene featuring a football field sized oriental rug crafted out of millions of vibrant flowers","the only thing in pauline and paulette that you have n't seen before is a scene featuring a football field sized oriental rug crafted out of millions of vibrant flowers",0.9541580677032471,0.9541580677032471,1.0,1.0,0.0,1.0,"Skipped"
"offers [[enough]] playful [[fun]] to [[entertain]] the preschool set while embracing a wholesome attitude","offers [[only]] playful [[personality]] to [[fit]] the preschool set while embracing a wholesome attitude",0.00032722949981689453,0.7842262983322144,1.0,0.0,1.0,119.0,"Successful"
"there are times when a rumor of angels plays like an extended episode of touched by an angel a little too much dancing , a few too many weeping scenes but i [[liked]] its heart and its spirit","there are times when a rumor of angels plays like an extended episode of touched by an angel a little too much dancing , a few too many weeping scenes but i [[was]] its heart and its spirit",0.002345860004425049,0.8166025280952454,1.0,0.0,1.0,61.0,"Successful"
"for anyone who grew up on disney 's 1950 treasure island , or remembers the 1934 victor fleming classic , this one [[feels]] [[like]] an impostor","for anyone who grew up on disney 's 1950 treasure island , or remembers the 1934 victor fleming classic , this one [[laughs]] [[about]] an impostor",0.0015347003936767578,0.9658699631690979,0.0,1.0,0.0,73.0,"Successful"
"an [[inviting]] piece of film","an [[abandoned]] piece of film",0.0003421306610107422,0.9983485341072083,1.0,0.0,1.0,7.0,"Successful"
"a big , baggy , sprawling carnival of a movie , stretching out before us with [[little]] rhyme or reason","a big , baggy , sprawling carnival of a movie , stretching out before us with [[great]] rhyme or reason",0.006004989147186279,0.7578723430633545,0.0,1.0,0.0,35.0,"Successful"
"flashy , [[pretentious]] and as impenetrable as morvern 's thick , working class scottish accent","flashy , [[powerful]] and as impenetrable as morvern 's thick , working class scottish accent",0.013179004192352295,0.9982768297195435,0.0,1.0,0.0,33.0,"Successful"
"maudlin and [[melodramatic]] we expected","maudlin and [[happy]] we expected",0.0028252601623535156,0.4944438934326172,0.0,0.0,0.0,19.0,"Failed"
"shocking only in that it reveals the filmmaker 's bottomless pit of [[self]] absorption","shocking only in that it reveals the filmmaker 's bottomless pit of [[love]] absorption",0.10554289817810059,0.9302932024002075,0.0,1.0,0.0,29.0,"Successful"
"the [[visuals]] alone [[make]] metropolis [[worth]] seeing","the [[ruins]] alone [[making]] metropolis [[wonder]] seeing",0.00028592348098754883,0.6473950147628784,1.0,0.0,1.0,107.0,"Successful"
"uncertain in tone a garbled [[exercise]] in sexual politics , a junior varsity short cuts by way of very [[bad]] things","uncertain in tone a garbled [[challenge]] in sexual politics , a junior varsity short cuts by way of very [[good]] things",0.0009315609931945801,0.027552306652069092,0.0,0.0,0.0,56.0,"Failed"
"a [[waste]] of good performances","a [[collection]] of good performances",0.001210629940032959,0.999739408493042,0.0,1.0,0.0,55.0,"Successful"
"one of those movies where you [[walk]] out of the theater not feeling cheated [[exactly]] , but feeling [[pandered]] to , which , in the end , might be all the more infuriating","one of those movies where you [[get]] out of the theater not feeling cheated [[somehow]] , but feeling [[wanted]] to , which , in the end , might be all the more infuriating",0.005564093589782715,0.04670196771621704,0.0,0.0,0.0,44.0,"Failed"
"a [[bit]] of an [[unwieldy]] mess","a [[promise]] of an [[interesting]] mess",0.0008788704872131348,0.7006808519363403,0.0,1.0,0.0,89.0,"Successful"
"the picture , scored by a [[perversely]] cheerful marcus miller accordion harmonica banjo [[abomination]] , is a monument to bad in all its florid variety","the picture , scored by a [[truly]] cheerful marcus miller accordion harmonica banjo [[played]] , is a monument to bad in all its florid variety",0.00934380292892456,0.91619873046875,0.0,1.0,0.0,43.0,"Successful"
"julia is played with exasperating [[blandness]] by laura regan","julia is played with exasperating [[charm]] by laura regan",0.001516878604888916,0.9988124370574951,0.0,1.0,0.0,60.0,"Successful"
"a [[romantic]] comedy that operates by the rules of its own self contained universe","a [[failed]] comedy that operates by the rules of its own self contained universe",0.31342166662216187,0.9983190298080444,1.0,0.0,1.0,57.0,"Successful"
"liman , of swingers and go , makes his big budget action film debut something of a [[clunker]] as he delivers a long , low heat chase , interrupted by a middling car chase","liman , of swingers and go , makes his big budget action film debut something of a [[hit]] as he delivers a long , low heat chase , interrupted by a middling car chase",0.19201385974884033,0.9973528981208801,0.0,1.0,0.0,38.0,"Successful"
"a [[triumph]] of art direction over narrative , but what art direction !","a [[lack]] of art direction over narrative , but what art direction !",0.0009726285934448242,0.9715566635131836,1.0,0.0,1.0,61.0,"Successful"
"propelled not by [[characters]] but by caricatures","propelled not by [[friendship]] but by caricatures",0.09142369031906128,0.8738737106323242,0.0,1.0,0.0,58.0,"Successful"
"never mind whether you [[buy]] the stuff about [[barris]] being a cia hit man","never mind whether you [[love]] the stuff about [[yours]] being a cia hit man",0.02416050434112549,0.9571280479431152,0.0,1.0,0.0,93.0,"Successful"
"here 's a self congratulatory 3d imax rah rah","here 's a self congratulatory 3d imax rah rah",0.9535625576972961,0.9535625576972961,1.0,1.0,0.0,1.0,"Skipped"
"every bit as [[bogus]] as most disney live action family movies are no real plot , no real conflict , no real point","every bit as [[fun]] as most disney live action family movies are no real plot , no real conflict , no real point",0.001113593578338623,0.8350067138671875,0.0,1.0,0.0,29.0,"Successful"
"one of the most haunting , viciously [[honest]] coming of age films in recent memory","one of the most haunting , viciously [[bad]] coming of age films in recent memory",0.00029784440994262695,0.9921450614929199,1.0,0.0,1.0,47.0,"Successful"
"the [[film]] has just enough of [[everything]] re enactments , archival footage , talking head interviews and the music is simply sublime","the [[movie]] has just enough of [[random]] re enactments , archival footage , talking head interviews and the music is simply sublime",0.00037288665771484375,0.0005781650543212891,1.0,1.0,1.0,27.0,"Failed"
"i like the new footage and still [[love]] the old stuff","i like the new footage and still [[dislike]] the old stuff",0.0004794597625732422,0.9601342678070068,1.0,0.0,1.0,58.0,"Successful"
"i weep for the future when a good portion of the respected critical community in this country consider blue crush to be an intelligent film about young women","i weep for the future when a good portion of the respected critical community in this country consider blue crush to be an intelligent film about young women",0.9987857341766357,0.9987857341766357,1.0,1.0,0.0,1.0,"Skipped"
"without september 11 , collateral damage [[would]] have been just another [[bad]] movie","without september 11 , collateral damage [[i]] have been just another [[great]] movie",0.0014445185661315918,0.9880303144454956,0.0,1.0,0.0,60.0,"Successful"
"gollum 's ` [[performance]] ' is incredible !","gollum 's ` [[problem]] ' is incredible !",0.0003374814987182617,0.44813406467437744,1.0,1.0,1.0,55.0,"Failed"
"superior genre [[storytelling]] , which gets under our skin simply by [[crossing]] the nuclear line","superior genre [[piracy]] , which gets under our skin simply by [[destroying]] the nuclear line",0.000525057315826416,0.727912187576294,1.0,0.0,1.0,114.0,"Successful"
"there are films that [[try]] the patience of even the most cinema besotted critic and this was one of them","there are films that [[work]] the patience of even the most cinema besotted critic and this was one of them",0.0922049880027771,0.9017475843429565,0.0,1.0,0.0,40.0,"Successful"
"an unabashedly schmaltzy and thoroughly [[enjoyable]] true story","an unabashedly schmaltzy and thoroughly [[ridiculous]] true story",0.00036466121673583984,0.9989866614341736,1.0,0.0,1.0,26.0,"Successful"
"if this dud had been [[made]] in the '70s , it would have been called the hills have antlers and played for about [[three]] [[weeks]] in drive ins","if this dud had been [[recorded]] in the '70s , it would have been called the hills have antlers and played for about [[3]] [[years]] in drive ins",0.0014052987098693848,0.0031464695930480957,0.0,0.0,0.0,51.0,"Failed"
"a [[deliciously]] mordant , bitter black comedy","a [[sadly]] mordant , bitter black comedy",0.0005382895469665527,0.9394282102584839,1.0,0.0,1.0,42.0,"Successful"
"a [[sophomoric]] exploration of ` life problems ' most people solved long ago or at least got tired of hearing people kvetch about","a [[deep]] exploration of ` life problems ' most people solved long ago or at least got tired of hearing people kvetch about",0.0631604790687561,0.8871275186538696,0.0,1.0,0.0,45.0,"Successful"
"flavorful and romantic , you could [[call]] this how martha got her groove back [[assuming]] , that is , she [[ever]] had one to [[begin]] with","flavorful and romantic , you could [[be]] this how martha got her groove back [[somehow]] , that is , she [[barely]] had one to [[deal]] with",0.001843869686126709,0.7968722581863403,1.0,0.0,1.0,100.0,"Successful"
"director rob marshall went out gunning to make a [[great]] one","director rob marshall went out gunning to make a [[bad]] one",0.0013033747673034668,0.9953754544258118,1.0,0.0,1.0,48.0,"Successful"
"lanie 's professional success means she must be a failure at life , because she 's driven by ambition and does [[n't]] know how to have fun","lanie 's professional success means she must be a failure at life , because she 's driven by ambition and does [[so]] know how to have fun",0.006839156150817871,0.7902719378471375,0.0,1.0,0.0,45.0,"Successful"
"it almost plays like solaris , but with guns and jokes","it almost plays like solaris , but with guns and jokes",0.7203170657157898,0.7203170657157898,0.0,0.0,1.0,1.0,"Skipped"
"kwan makes the mix and match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action","kwan makes the mix and match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action",0.9982114434242249,0.9982114434242249,1.0,1.0,0.0,1.0,"Skipped"
"you could nap for an hour and not miss a thing","you could nap for an hour and not miss a thing",0.9951623678207397,0.9951623678207397,1.0,1.0,0.0,1.0,"Skipped"
"the [[tenderness]] of the [[piece]] is [[still]] intact","the [[bottom]] of the [[stack]] is [[not]] intact",0.0003959536552429199,0.998295783996582,1.0,0.0,1.0,147.0,"Successful"
"these people would n't [[know]] subtle characterization if it [[put]] on a giant furry monster costume and then [[gave]] them a lapdance","these people would n't [[let]] subtle characterization if it [[were]] on a giant furry monster costume and then [[win]] them a lapdance",0.0034398436546325684,0.33582621812820435,0.0,0.0,0.0,130.0,"Failed"
"a graceless , [[witless]] attempt at mating some like it hot with the wwii espionage thriller","a graceless , [[daring]] attempt at mating some like it hot with the wwii espionage thriller",0.0013365745544433594,0.7201583981513977,0.0,1.0,0.0,31.0,"Successful"
"the impact of the armenian genocide is diluted by too [[much]] stage business in the modern day","the impact of the armenian genocide is diluted by too [[difficult]] stage business in the modern day",0.003767549991607666,0.007833242416381836,0.0,0.0,0.0,57.0,"Failed"
"while undercover brother is [[definitely]] one for the masses , it 's also full of sharp , [[smart]] satire","while undercover brother is [[hardly]] one for the masses , it 's also full of sharp , [[serious]] satire",0.0003044605255126953,0.0005325675010681152,1.0,1.0,1.0,53.0,"Failed"
"visits spy movie territory like a novel you ca [[n't]] put down , examines a footnote to history seldom brought to light on the screen , and [[keeps]] you guessing from first frame to last","visits spy movie territory like a novel you ca [[zily]] put down , examines a footnote to history seldom brought to light on the screen , and [[stops]] you guessing from first frame to last",0.0008931756019592285,0.8762221932411194,1.0,0.0,1.0,57.0,"Successful"
"it suggests the wide ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media to the [[intimate]] and ultimately tragic heartache of maverick individuals like hatfield and hicks","it suggests the wide ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media to the [[deeply]] and ultimately tragic heartache of maverick individuals like hatfield and hicks",0.27754032611846924,0.702081561088562,1.0,0.0,1.0,43.0,"Successful"
"this [[warm]] and gentle romantic comedy has enough interesting [[characters]] to fill several movies , and its ample charms should win over the most hard [[hearted]] cynics","this [[calm]] and gentle romantic comedy has enough interesting [[potential]] to fill several movies , and its ample charms should win over the most hard [[ass]] cynics",0.0003490447998046875,0.0004437565803527832,1.0,1.0,1.0,90.0,"Failed"
"half of it is composed of snappy patter and pseudo sophisticated cultural observations , while the remainder [[would]] be more at home on a daytime television serial","half of it is composed of snappy patter and pseudo sophisticated cultural observations , while the remainder [[s]] be more at home on a daytime television serial",0.2253868579864502,0.7021369934082031,0.0,1.0,0.0,57.0,"Successful"
"though howard [[demonstrates]] a great eye as a director , this southern gothic drama is [[sadly]] a tough sit , with an undeveloped narrative and enough flashbacks and heavy handed metaphors to choke a horse or at [[least]] slow him down to a canter","though howard [[reflects]] a great eye as a director , this southern gothic drama is [[never]] a tough sit , with an undeveloped narrative and enough flashbacks and heavy handed metaphors to choke a horse or at [[last]] slow him down to a canter",0.003323793411254883,0.5717896223068237,0.0,1.0,0.0,105.0,"Successful"
"a tough go , but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's [[often]] mined and despairing milieu","a tough go , but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's [[largely]] mined and despairing milieu",0.14624786376953125,0.6919281482696533,1.0,0.0,1.0,47.0,"Successful"
"at [[first]] , the sight of a blind man directing a film is hilarious , but as the film [[goes]] on , the joke wears thin","at [[once]] , the sight of a blind man directing a film is hilarious , but as the film [[opens]] on , the joke wears thin",0.004106640815734863,0.014622330665588379,0.0,0.0,0.0,74.0,"Failed"
"a charming romantic comedy that is by far the lightest dogme [[film]] and among the most enjoyable","a charming romantic comedy that is by far the lightest dogme [[work]] and among the most enjoyable",0.00033736228942871094,0.0003764629364013672,1.0,1.0,1.0,22.0,"Failed"
"while the isle is both preposterous and thoroughly misogynistic , its vistas are [[incredibly]] [[beautiful]] to look at","while the isle is both preposterous and thoroughly misogynistic , its vistas are [[pretty]] [[spectacular]] to look at",0.0008581876754760742,0.007352709770202637,1.0,1.0,1.0,30.0,"Failed"
"denis and [[co]] writer michele petin 's impeccable screenplay penetrates with a [[rawness]] that that is both unflinching and tantalizing","denis and [[former]] writer michele petin 's impeccable screenplay penetrates with a [[direction]] that that is both unflinching and tantalizing",0.00030291080474853516,0.00046133995056152344,1.0,1.0,1.0,44.0,"Failed"
"expect to be reminded of other , [[better]] films , especially seven , which director william malone [[slavishly]] copies","expect to be reminded of other , [[more]] films , especially seven , which director william malone [[regularly]] copies",0.005246400833129883,0.13795721530914307,0.0,0.0,0.0,23.0,"Failed"
"lathan and diggs have [[considerable]] personal charm , and their screen rapport [[makes]] the old story seem new","lathan and diggs have [[enough]] personal charm , and their screen rapport [[does]] the old story seem new",0.0004627704620361328,0.0028167366981506348,1.0,1.0,1.0,53.0,"Failed"
"the reason this picture works better than its predecessors is that myers is no longer [[simply]] spoofing the mini mod madness of '60s spy movies","the reason this picture works better than its predecessors is that myers is no longer [[exactly]] spoofing the mini mod madness of '60s spy movies",0.0026172995567321777,0.996475338935852,1.0,0.0,1.0,65.0,"Successful"
"he has not [[learnt]] that storytelling is what the movies are about","he has not [[forgotten]] that storytelling is what the movies are about",0.0787915587425232,0.9991240501403809,0.0,1.0,0.0,63.0,"Successful"
"an [[intelligent]] , earnest , intimate film that drops the ball only when it [[pauses]] for blunt exposition to make sure you 're [[getting]] its metaphysical point","an [[intricate]] , earnest , intimate film that drops the ball only when it [[breaks]] for blunt exposition to make sure you 're [[understanding]] its metaphysical point",0.0004242062568664551,0.0008030533790588379,1.0,1.0,1.0,56.0,"Failed"
"majidi 's poetic love story is a [[ravishing]] consciousness raiser , if a [[bit]] draggy at times","majidi 's poetic love story is a [[refreshing]] consciousness raiser , if a [[tad]] draggy at times",0.0002893805503845215,0.00031006336212158203,1.0,1.0,1.0,20.0,"Failed"
"westfeldt and juergensen exude a chemistry and comfort [[level]] that 's both saucy and endearing","westfeldt and juergensen exude a chemistry and comfort [[er]] that 's both saucy and endearing",0.00032639503479003906,0.0003864169120788574,1.0,1.0,1.0,30.0,"Failed"
"quite [[funny]] for the type of movie it is","quite [[odd]] for the type of movie it is",0.0009452700614929199,0.9965406060218811,1.0,0.0,1.0,41.0,"Successful"
"run , do n't walk , to see this barbed and [[bracing]] comedy on the big screen","run , do n't walk , to see this barbed and [[barbed]] comedy on the big screen",0.0004898309707641602,0.01322394609451294,1.0,1.0,1.0,18.0,"Failed"
"matthew mcconaughey tries , and [[fails]] , to control the screen with swaggering machismo and over the top lunacy","matthew mcconaughey tries , and [[refuses]] , to control the screen with swaggering machismo and over the top lunacy",0.06746101379394531,0.5014671087265015,0.0,1.0,0.0,27.0,"Successful"
"a [[predictable]] and stereotypical little b movie","a [[hilarious]] and stereotypical little b movie",0.0007660388946533203,0.9996535181999207,0.0,1.0,0.0,46.0,"Successful"
"i 'm not suggesting that you actually see it , [[unless]] you 're the kind of person who has seen every wim wenders film of the '70s","i 'm not suggesting that you actually see it , [[if]] you 're the kind of person who has seen every wim wenders film of the '70s",0.47328031063079834,0.5359928607940674,0.0,1.0,0.0,42.0,"Successful"
"dialogue [[heavy]] and too cerebral for its own good or , at any [[rate]] , too cerebral for its racy subject matter","dialogue [[delicate]] and too cerebral for its own good or , at any [[event]] , too cerebral for its racy subject matter",0.001071631908416748,0.06952673196792603,0.0,0.0,0.0,33.0,"Failed"
"when it 's all wet , blue crush is [[highly]] enjoyable","when it 's all wet , blue crush is [[not]] enjoyable",0.00038629770278930664,0.9989362359046936,1.0,0.0,1.0,54.0,"Successful"
"a somewhat crudely constructed but gripping , questing [[look]] at a person so racked with self [[loathing]] , he becomes an enemy to his own race","a somewhat crudely constructed but gripping , questing [[lunged]] at a person so racked with self [[ery]] , he becomes an enemy to his own race",0.007917523384094238,0.32370561361312866,1.0,1.0,1.0,38.0,"Failed"
"usually when i get this much syrup , i like pancakes to go with it","usually when i get this much syrup , i like pancakes to go with it",0.8654713034629822,0.8654713034629822,1.0,1.0,0.0,1.0,"Skipped"
"mr wedge and mr saldanha handle the [[mix]] of verbal jokes and [[slapstick]] well","mr wedge and mr saldanha handle the [[task]] of verbal jokes and [[mean]] well",0.0011459589004516602,0.6309460401535034,1.0,0.0,1.0,100.0,"Successful"
"longley has constructed a [[remarkably]] coherent , horrifically [[vivid]] [[snapshot]] of those turbulent days","longley has constructed a [[barely]] coherent , horrifically [[inaccurate]] [[recording]] of those turbulent days",0.00040608644485473633,0.9988265037536621,1.0,0.0,1.0,139.0,"Successful"
"a slick , well oiled machine , [[exquisitely]] polished and upholstered","a slick , well oiled machine , [[poorly]] polished and upholstered",0.0006607174873352051,0.9845612645149231,1.0,0.0,1.0,51.0,"Successful"
"the result is [[mesmerizing]] filled with menace and squalor","the result is [[being]] filled with menace and squalor",0.02471870183944702,0.9987949132919312,1.0,0.0,1.0,11.0,"Successful"
"do [[n't]] plan on the perfect ending , but sweet home alabama [[hits]] the mark with critics who escaped from a small town life","do [[then]] plan on the perfect ending , but sweet home alabama [[breaks]] the mark with critics who escaped from a small town life",0.003790736198425293,0.6634318828582764,1.0,0.0,1.0,78.0,"Successful"
"a [[stunning]] [[piece]] of visual poetry that will , hopefully , be remembered as one of the most important [[stories]] to be told in australia 's film history","a [[significant]] [[amount]] of visual poetry that will , hopefully , be remembered as one of the most important [[histories]] to be told in australia 's film history",0.00036644935607910156,0.0007536411285400391,1.0,1.0,1.0,63.0,"Failed"
"too timid to bring a [[sense]] of closure to an ugly chapter of the twentieth century","too timid to bring a [[world]] of closure to an ugly chapter of the twentieth century",0.002227485179901123,0.005385935306549072,0.0,0.0,0.0,53.0,"Failed"
"plays [[less]] like a coming of age [[romance]] than an infomercial","plays [[really]] like a coming of age [[treat]] than an infomercial",0.0017224550247192383,0.8841899037361145,0.0,1.0,0.0,76.0,"Successful"
"all that [[lrb]] powerpuff girls rrb charm is present in the movie , but it 's [[spread]] too thin","all that [[amazing]] powerpuff girls rrb charm is present in the movie , but it 's [[none]] too thin",0.0009894371032714844,0.6252604722976685,0.0,1.0,0.0,38.0,"Successful"
"jir [[hubac]] 's [[script]] is a gem","jir [[wig]] 's [[symbol]] is a gem",0.0005595088005065918,0.10038775205612183,1.0,1.0,1.0,103.0,"Failed"
"as lrb the characters rrb get more depressed , the story gets more [[tiresome]] , especially as it continues to mount a conspicuous effort to be profound","as lrb the characters rrb get more depressed , the story gets more [[interesting]] , especially as it continues to mount a conspicuous effort to be profound",0.0009641647338867188,0.9962155818939209,0.0,1.0,0.0,44.0,"Successful"
"even when foreign directors borrow stuff from hollywood , they invariably shake up the formula and make it more interesting","even when foreign directors borrow stuff from hollywood , they invariably shake up the formula and make it more interesting",0.5134873390197754,0.5134873390197754,0.0,0.0,1.0,1.0,"Skipped"
"feels [[like]] six different [[movies]] fighting each other for attention","feels [[through]] six different [[lovers]] fighting each other for attention",0.002964019775390625,0.7525436282157898,0.0,1.0,0.0,70.0,"Successful"
"this [[bold]] and lyrical first feature from raja amari [[expands]] the pat notion that middle aged women just [[wanna]] have fun into a rousing treatise of [[sensual]] empowerment","this [[dramatic]] and lyrical first feature from raja amari [[uses]] the pat notion that middle aged women just [[go]] have fun into a rousing treatise of [[erotic]] empowerment",0.0003542900085449219,0.0010286569595336914,1.0,1.0,1.0,92.0,"Failed"
"often gruelling and heartbreaking to witness , but seldahl and wollter 's sterling performances [[raise]] this far above the level of the usual maudlin disease movie","often gruelling and heartbreaking to witness , but seldahl and wollter 's sterling performances [[kept]] this far above the level of the usual maudlin disease movie",0.0008026957511901855,0.0027326345443725586,1.0,1.0,1.0,48.0,"Failed"
"a mix of velocity and idiocy , this ruinous remake [[lacks]] the brawn and the brains of the 1970s original","a mix of velocity and idiocy , this ruinous remake [[possesses]] the brawn and the brains of the 1970s original",0.0009286403656005859,0.03228527307510376,0.0,0.0,0.0,28.0,"Failed"
"cantet [[perfectly]] [[captures]] the hotel lobbies , two lane highways , and roadside cafes that [[permeate]] vincent 's days","cantet [[then]] [[outlines]] the hotel lobbies , two lane highways , and roadside cafes that [[frequented]] vincent 's days",0.0006043910980224609,0.037464439868927,1.0,1.0,1.0,32.0,"Failed"
"friday after next has the same [[problem]] that next friday did it 's called where 's chris tucker when you need him ?","friday after next has the same [[way]] that next friday did it 's called where 's chris tucker when you need him ?",0.0024796128273010254,0.007117152214050293,0.0,0.0,0.0,43.0,"Failed"
"extremely confusing","extremely confusing",0.0010477304458618164,0.0010477304458618164,0.0,0.0,0.0,3.0,"Failed"
"well intentioned though it may be , its soap opera morality tales have the antiseptic , [[preprogrammed]] feel of an after school special","well intentioned though it may be , its soap opera morality tales have the antiseptic , [[fun]] feel of an after school special",0.003199934959411621,0.8749556541442871,0.0,1.0,0.0,41.0,"Successful"
"but fans should have [[fun]] meeting a brand new pokemon called celebi","but fans should have [[stopped]] meeting a brand new pokemon called celebi",0.004669547080993652,0.9966292977333069,1.0,0.0,1.0,54.0,"Successful"
"son of the bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness","son of the bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness",0.9991351962089539,0.9991351962089539,1.0,1.0,0.0,1.0,"Skipped"
"it 's laughing at us","it 's laughing at us",0.8546791672706604,0.8546791672706604,1.0,1.0,0.0,1.0,"Skipped"
"like most sequels , it takes what worked last time , [[repeats]] it and adds more characters , more stunts , more [[stuff]] in [[attempt]] to camouflage its sameness","like most sequels , it takes what worked last time , [[continues]] it and adds more characters , more stunts , more [[things]] in [[life]] to camouflage its sameness",0.010836482048034668,0.6608472466468811,0.0,1.0,0.0,68.0,"Successful"
