"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"uncertain in tone a [[garbled]] [[exercise]] in sexual politics , a junior varsity [[short]] cuts by way of [[very]] [[bad]] things","uncertain in tone a [[fuzzy]] [[enjoyment]] in sexual politics , a junior varsity [[few]] cuts by way of [[hugely]] [[wicked]] things",0.0009315609931945801,0.607738733291626,0.0,1.0,0.0,192.0,"Successful"
"a [[waste]] of good performances","a [[offal]] of good performances",0.001210629940032959,0.999698281288147,0.0,1.0,0.0,47.0,"Successful"
"one of those movies where you walk out of the theater not feeling cheated [[exactly]] , but feeling pandered to , which , in the end , [[might]] be all the more [[infuriating]]","one of those movies where you walk out of the theater not feeling cheated [[wholeheartedly]] , but feeling pandered to , which , in the end , [[may]] be all the more [[outrageous]]",0.005564093589782715,0.7256659269332886,0.0,1.0,0.0,108.0,"Successful"
"a [[bit]] of an [[unwieldy]] [[mess]]","a [[piqued]] of an [[adamant]] [[pandemonium]]",0.0008788704872131348,0.3281717896461487,0.0,0.0,0.0,106.0,"Failed"
"the picture , scored by a perversely cheerful marcus miller accordion harmonica banjo [[abomination]] , is a monument to [[bad]] in all its florid variety","the picture , scored by a perversely cheerful marcus miller accordion harmonica banjo [[abominations]] , is a monument to [[nefarious]] in all its florid variety",0.00934380292892456,0.5211529731750488,0.0,1.0,0.0,69.0,"Successful"
"julia is [[played]] with [[exasperating]] blandness by laura [[regan]]","julia is [[accomplished]] with [[distracting]] blandness by laura [[gingrich]]",0.001516878604888916,0.5335557460784912,0.0,1.0,0.0,82.0,"Successful"
"a [[romantic]] comedy that operates by the rules of its own self contained universe","a [[sappy]] comedy that operates by the rules of its own self contained universe",0.31342166662216187,0.9936679601669312,1.0,0.0,1.0,29.0,"Successful"
"liman , of swingers and go , makes his big budget action film debut something of a [[clunker]] as he delivers a long , low heat chase , interrupted by a middling car chase","liman , of swingers and go , makes his big budget action film debut something of a [[jalopy]] as he delivers a long , low heat chase , interrupted by a middling car chase",0.19201385974884033,0.7303056716918945,0.0,1.0,0.0,33.0,"Successful"
"a [[triumph]] of art direction over narrative , but what art direction !","a [[earns]] of art direction over narrative , but what art direction !",0.0009726285934448242,0.7990015745162964,1.0,0.0,1.0,41.0,"Successful"
"propelled not by characters but by [[caricatures]]","propelled not by characters but by [[funnies]]",0.09142369031906128,0.9995018839836121,0.0,1.0,0.0,28.0,"Successful"
"never mind whether you [[buy]] the [[stuff]] about barris being a cia [[hit]] man","never mind whether you [[gained]] the [[things]] about barris being a cia [[touched]] man",0.02416050434112549,0.7594373226165771,0.0,1.0,0.0,117.0,"Successful"
"here 's a self congratulatory 3d imax rah rah","here 's a self congratulatory 3d imax rah rah",0.9535625576972961,0.9535625576972961,1.0,1.0,0.0,1.0,"Skipped"
"every bit as [[bogus]] as most disney live action family movies are no [[real]] plot , no [[real]] conflict , no [[real]] point","every bit as [[forger]] as most disney live action family movies are no [[hardheaded]] plot , no [[truths]] conflict , no [[veritable]] point",0.001113593578338623,0.6166484951972961,0.0,1.0,0.0,83.0,"Successful"
"one of the most [[haunting]] , viciously [[honest]] coming of age [[films]] in recent memory","one of the most [[plaintive]] , viciously [[veritable]] coming of age [[video]] in recent memory",0.00029784440994262695,0.9960803985595703,1.0,0.0,1.0,125.0,"Successful"
"the film has just enough of everything re enactments , archival footage , talking head interviews and the music is simply [[sublime]]","the film has just enough of everything re enactments , archival footage , talking head interviews and the music is simply [[stupendous]]",0.00037288665771484375,0.9977235794067383,1.0,0.0,1.0,64.0,"Successful"
"i like the new footage and [[still]] [[love]] the old stuff","i like the new footage and [[instead]] [[cared]] the old stuff",0.0004794597625732422,0.9955750703811646,1.0,0.0,1.0,81.0,"Successful"
"i weep for the future when a good portion of the respected critical community in this country consider blue crush to be an intelligent film about young women","i weep for the future when a good portion of the respected critical community in this country consider blue crush to be an intelligent film about young women",0.9987857341766357,0.9987857341766357,1.0,1.0,0.0,1.0,"Skipped"
"without september 11 , collateral [[damage]] would [[have]] been just another [[bad]] [[movie]]","without september 11 , collateral [[wounding]] would [[had]] been just another [[naughty]] [[cinematic]]",0.0014445185661315918,0.030434608459472656,0.0,0.0,0.0,203.0,"Failed"
"gollum 's ` performance ' is [[incredible]] !","gollum 's ` performance ' is [[implausible]] !",0.0003374814987182617,0.9985970258712769,1.0,0.0,1.0,47.0,"Successful"
"[[superior]] genre storytelling , which gets under our skin simply by crossing the nuclear line","[[excess]] genre storytelling , which gets under our skin simply by crossing the nuclear line",0.000525057315826416,0.9954874515533447,1.0,0.0,1.0,37.0,"Successful"
"there are films that try the [[patience]] of even the most cinema besotted critic and this was one of them","there are films that try the [[sabra]] of even the most cinema besotted critic and this was one of them",0.0922049880027771,0.7714018225669861,0.0,1.0,0.0,30.0,"Successful"
"an unabashedly schmaltzy and [[thoroughly]] [[enjoyable]] true story","an unabashedly schmaltzy and [[rigidly]] [[congenial]] true story",0.00036466121673583984,0.9488106966018677,1.0,0.0,1.0,77.0,"Successful"
"if this [[dud]] [[had]] been [[made]] in the '70s , it would [[have]] been [[called]] the hills have [[antlers]] and [[played]] for about [[three]] [[weeks]] in drive [[ins]]","if this [[duds]] [[have]] been [[doing]] in the '70s , it would [[enjoys]] been [[nicknamed]] the hills have [[bois]] and [[fulfilled]] for about [[four]] [[congee]] in drive [[nii]]",0.0014052987098693848,0.6020101308822632,0.0,1.0,0.0,246.0,"Successful"
"a [[deliciously]] mordant , bitter black [[comedy]]","a [[staggeringly]] mordant , bitter black [[stuffing]]",0.0005382895469665527,0.9948435425758362,1.0,0.0,1.0,93.0,"Successful"
"a [[sophomoric]] exploration of ` life problems ' most people solved long ago or at least got [[tired]] of hearing people kvetch about","a [[boneheaded]] exploration of ` life problems ' most people solved long ago or at least got [[indisposed]] of hearing people kvetch about",0.0631604790687561,0.862778902053833,0.0,1.0,0.0,78.0,"Successful"
"flavorful and [[romantic]] , you could [[call]] this how martha got her [[groove]] back assuming , that is , she ever had one to begin with","flavorful and [[sappy]] , you could [[require]] this how martha got her [[slot]] back assuming , that is , she ever had one to begin with",0.001843869686126709,0.9893091917037964,1.0,0.0,1.0,92.0,"Successful"
"director rob marshall went out gunning to make a [[great]] one","director rob marshall went out gunning to make a [[gargantuan]] one",0.0013033747673034668,0.9927514791488647,1.0,0.0,1.0,53.0,"Successful"
"lanie 's professional success means she must [[be]] a [[failure]] at life , because she 's driven by ambition and does n't know how to have fun","lanie 's professional success means she must [[sean]] a [[drawback]] at life , because she 's driven by ambition and does n't know how to have fun",0.006839156150817871,0.6906691789627075,0.0,1.0,0.0,100.0,"Successful"
"it almost plays like solaris , but with guns and jokes","it almost plays like solaris , but with guns and jokes",0.7203170657157898,0.7203170657157898,0.0,0.0,1.0,1.0,"Skipped"
"kwan makes the mix and match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action","kwan makes the mix and match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action",0.9982114434242249,0.9982114434242249,1.0,1.0,0.0,1.0,"Skipped"
"you could nap for an hour and not miss a thing","you could nap for an hour and not miss a thing",0.9951623678207397,0.9951623678207397,1.0,1.0,0.0,1.0,"Skipped"
"the [[tenderness]] of the piece is still [[intact]]","the [[ailment]] of the piece is still [[faultless]]",0.0003959536552429199,0.9981337785720825,1.0,0.0,1.0,82.0,"Successful"
"these [[people]] would n't [[know]] [[subtle]] [[characterization]] if it [[put]] on a giant furry [[monster]] [[costume]] and then gave them a lapdance","these [[man]] would n't [[realizing]] [[intricate]] [[describe]] if it [[doing]] on a giant furry [[beast]] [[attire]] and then gave them a lapdance",0.0034398436546325684,0.6421122550964355,0.0,1.0,0.0,277.0,"Successful"
"a graceless , [[witless]] [[attempt]] at mating some like it hot with the wwii espionage thriller","a graceless , [[beast]] [[tempting]] at mating some like it hot with the wwii espionage thriller",0.0013365745544433594,0.5705376863479614,0.0,1.0,0.0,100.0,"Successful"
"the impact of the armenian genocide is diluted by too [[much]] [[stage]] [[business]] in the [[modern]] day","the impact of the armenian genocide is diluted by too [[supremely]] [[milestones]] [[entrepreneur]] in the [[refreshed]] day",0.003767549991607666,0.8824564814567566,0.0,1.0,0.0,110.0,"Successful"
"while undercover brother is [[definitely]] one for the masses , it 's also [[full]] of sharp , [[smart]] [[satire]]","while undercover brother is [[probably]] one for the masses , it 's also [[unqualified]] of sharp , [[malignant]] [[satirical]]",0.0003044605255126953,0.7112350463867188,1.0,0.0,1.0,113.0,"Successful"
"visits spy movie territory like a novel you ca n't put down , examines a footnote to [[history]] seldom [[brought]] to light on the screen , and [[keeps]] you guessing from first frame to last","visits spy movie territory like a novel you ca n't put down , examines a footnote to [[background]] seldom [[arose]] to light on the screen , and [[custodial]] you guessing from first frame to last",0.0008931756019592285,0.6416568756103516,1.0,0.0,1.0,141.0,"Successful"
"it suggests the wide ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media to the [[intimate]] and ultimately tragic heartache of maverick individuals like hatfield and hicks","it suggests the wide ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media to the [[cozy]] and ultimately tragic heartache of maverick individuals like hatfield and hicks",0.27754032611846924,0.5642092227935791,1.0,0.0,1.0,42.0,"Successful"
"this [[warm]] and gentle romantic [[comedy]] has enough [[interesting]] [[characters]] to [[fill]] several [[movies]] , and its [[ample]] charms should win over the most hard hearted cynics","this [[soured]] and gentle romantic [[kidding]] has enough [[nosy]] [[numerals]] to [[refill]] several [[video]] , and its [[plentiful]] charms should win over the most hard hearted cynics",0.0003490447998046875,0.5139076113700867,1.0,0.0,1.0,270.0,"Successful"
"half of it is composed of snappy patter and [[pseudo]] sophisticated cultural observations , while the remainder would be more at home on a daytime television serial","half of it is composed of snappy patter and [[nickname]] sophisticated cultural observations , while the remainder would be more at home on a daytime television serial",0.2253868579864502,0.60561203956604,0.0,1.0,0.0,50.0,"Successful"
"[[though]] howard demonstrates a great eye as a director , this southern gothic drama is [[sadly]] a tough [[sit]] , with an undeveloped narrative and enough flashbacks and heavy handed metaphors to choke a horse or at least slow him down to a canter","[[besides]] howard demonstrates a great eye as a director , this southern gothic drama is [[spectacularly]] a tough [[seated]] , with an undeveloped narrative and enough flashbacks and heavy handed metaphors to choke a horse or at least slow him down to a canter",0.003323793411254883,0.9094424247741699,0.0,1.0,0.0,95.0,"Successful"
"a tough go , but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's [[often]] mined and despairing milieu","a tough go , but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's [[ordinarily]] mined and despairing milieu",0.14624786376953125,0.5580224990844727,1.0,0.0,1.0,71.0,"Successful"
"at first , the sight of a blind man directing a film is hilarious , but as the film [[goes]] on , the [[joke]] wears [[thin]]","at first , the sight of a blind man directing a film is hilarious , but as the film [[extends]] on , the [[laughter]] wears [[delgado]]",0.004106640815734863,0.6256753206253052,0.0,1.0,0.0,75.0,"Successful"
"a [[charming]] [[romantic]] comedy that is by far the lightest dogme [[film]] and among the most [[enjoyable]]","a [[bewitching]] [[sappy]] comedy that is by far the lightest dogme [[video]] and among the most [[cosy]]",0.00033736228942871094,0.9047537446022034,1.0,0.0,1.0,156.0,"Successful"
"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly [[beautiful]] to look at","while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly [[grandiose]] to look at",0.0008581876754760742,0.9063121676445007,1.0,0.0,1.0,57.0,"Successful"
"denis and co writer michele petin 's impeccable [[screenplay]] penetrates with a [[rawness]] that that is both [[unflinching]] and [[tantalizing]]","denis and co writer michele petin 's impeccable [[scripts]] penetrates with a [[raspy]] that that is both [[unyielding]] and [[succulent]]",0.00030291080474853516,0.632953941822052,1.0,0.0,1.0,115.0,"Successful"
"[[expect]] to be reminded of other , better films , especially seven , which director william malone slavishly [[copies]]","[[anticipation]] to be reminded of other , better films , especially seven , which director william malone slavishly [[copier]]",0.005246400833129883,0.5920149683952332,0.0,1.0,0.0,108.0,"Successful"
"lathan and diggs have considerable personal [[charm]] , and their screen rapport [[makes]] the old story seem new","lathan and diggs have considerable personal [[hypnotize]] , and their screen rapport [[does]] the old story seem new",0.0004627704620361328,0.5183901786804199,1.0,0.0,1.0,112.0,"Successful"
"the reason this picture works better than its predecessors is that myers is no longer [[simply]] spoofing the mini mod madness of '60s spy movies","the reason this picture works better than its predecessors is that myers is no longer [[exactly]] spoofing the mini mod madness of '60s spy movies",0.0026172995567321777,0.996475338935852,1.0,0.0,1.0,54.0,"Successful"
"he [[has]] not learnt that storytelling is what the movies are about","he [[enjoy]] not learnt that storytelling is what the movies are about",0.0787915587425232,0.6757508516311646,0.0,1.0,0.0,36.0,"Successful"
"an [[intelligent]] , earnest , [[intimate]] [[film]] that drops the ball only when it pauses for blunt exposition to make sure you 're getting its metaphysical point","an [[malignant]] , earnest , [[cosy]] [[theaters]] that drops the ball only when it pauses for blunt exposition to make sure you 're getting its metaphysical point",0.0004242062568664551,0.9865356683731079,1.0,0.0,1.0,108.0,"Successful"
"majidi 's [[poetic]] love story is a [[ravishing]] [[consciousness]] [[raiser]] , if a bit draggy at [[times]]","majidi 's [[prose]] love story is a [[beau]] [[acquaintance]] [[raffle]] , if a bit draggy at [[scheduling]]",0.0002893805503845215,0.7092957496643066,1.0,0.0,1.0,89.0,"Successful"
"westfeldt and juergensen exude a [[chemistry]] and [[comfort]] level that 's both [[saucy]] and [[endearing]]","westfeldt and juergensen exude a [[pharmacology]] and [[convenience]] level that 's both [[impertinent]] and [[cordial]]",0.00032639503479003906,0.7677092552185059,1.0,0.0,1.0,81.0,"Successful"
"quite [[funny]] for the type of movie it is","quite [[weird]] for the type of movie it is",0.0009452700614929199,0.9980472326278687,1.0,0.0,1.0,27.0,"Successful"
"run , do n't walk , to see this barbed and [[bracing]] comedy on the big screen","run , do n't walk , to see this barbed and [[prepped]] comedy on the big screen",0.0004898309707641602,0.7167462110519409,1.0,0.0,1.0,39.0,"Successful"
"matthew mcconaughey tries , and [[fails]] , to control the screen with swaggering machismo and over the top lunacy","matthew mcconaughey tries , and [[lack]] , to control the screen with swaggering machismo and over the top lunacy",0.06746101379394531,0.905048668384552,0.0,1.0,0.0,65.0,"Successful"
"a [[predictable]] and stereotypical little b movie","a [[anticipated]] and stereotypical little b movie",0.0007660388946533203,0.9863159656524658,0.0,1.0,0.0,15.0,"Successful"
"i 'm not suggesting that you actually see it , unless you 're the kind of person who has [[seen]] every wim wenders film of the '70s","i 'm not suggesting that you actually see it , unless you 're the kind of person who has [[viewed]] every wim wenders film of the '70s",0.47328031063079834,0.724915087223053,0.0,1.0,0.0,74.0,"Successful"
"dialogue [[heavy]] and too cerebral for its [[own]] [[good]] or , at any [[rate]] , too cerebral for its racy subject [[matter]]","dialogue [[monumental]] and too cerebral for its [[singular]] [[exemplary]] or , at any [[tariff]] , too cerebral for its racy subject [[matters]]",0.001071631908416748,0.536849856376648,0.0,1.0,0.0,160.0,"Successful"
"when it 's all wet , blue crush is highly [[enjoyable]]","when it 's all wet , blue crush is highly [[cosy]]",0.00038629770278930664,0.9971668124198914,1.0,0.0,1.0,47.0,"Successful"
"a somewhat crudely constructed but [[gripping]] , [[questing]] [[look]] at a person so racked with self loathing , he becomes an enemy to his own race","a somewhat crudely constructed but [[gripped]] , [[quests]] [[see]] at a person so racked with self loathing , he becomes an enemy to his own race",0.007917523384094238,0.7893397808074951,1.0,0.0,1.0,75.0,"Successful"
"usually when i get this much syrup , i like pancakes to go with it","usually when i get this much syrup , i like pancakes to go with it",0.8654713034629822,0.8654713034629822,1.0,1.0,0.0,1.0,"Skipped"
"mr wedge and mr saldanha handle the mix of verbal jokes and [[slapstick]] [[well]]","mr wedge and mr saldanha handle the mix of verbal jokes and [[droll]] [[too]]",0.0011459589004516602,0.5096295475959778,1.0,0.0,1.0,69.0,"Successful"
"longley [[has]] constructed a [[remarkably]] coherent , horrifically [[vivid]] [[snapshot]] of those turbulent days","longley [[got]] constructed a [[unimaginably]] coherent , horrifically [[loud]] [[frozen]] of those turbulent days",0.00040608644485473633,0.9908679127693176,1.0,0.0,1.0,116.0,"Successful"
"a [[slick]] , well oiled machine , [[exquisitely]] [[polished]] and upholstered","a [[blob]] , well oiled machine , [[neatly]] [[brushed]] and upholstered",0.0006607174873352051,0.6505229473114014,1.0,0.0,1.0,74.0,"Successful"
"the result is [[mesmerizing]] filled with menace and squalor","the result is [[staggering]] filled with menace and squalor",0.02471870183944702,0.9979555606842041,1.0,0.0,1.0,42.0,"Successful"
"do n't plan on the perfect ending , but sweet home alabama hits the mark with [[critics]] who escaped from a small town life","do n't plan on the perfect ending , but sweet home alabama hits the mark with [[criticisms]] who escaped from a small town life",0.003790736198425293,0.803709864616394,1.0,0.0,1.0,52.0,"Successful"
"a [[stunning]] [[piece]] of [[visual]] [[poetry]] that will , [[hopefully]] , [[be]] [[remembered]] as one of the most [[important]] [[stories]] to [[be]] [[told]] in australia 's [[film]] history","a [[noteworthy]] [[portion]] of [[audiovisual]] [[couplet]] that will , [[definately]] , [[remain]] [[mention]] as one of the most [[significant]] [[retold]] to [[ai]] [[warned]] in australia 's [[theatres]] history",0.00036644935607910156,0.5437943935394287,1.0,0.0,1.0,349.0,"Successful"
"too [[timid]] to bring a [[sense]] of [[closure]] to an [[ugly]] [[chapter]] of the [[twentieth]] [[century]]","too [[watchful]] to bring a [[foreboding]] of [[closures]] to an [[grisly]] [[classes]] of the [[eighteen]] [[twentieth]]",0.002227485179901123,0.5034441947937012,0.0,1.0,0.0,109.0,"Successful"
"[[plays]] [[less]] like a [[coming]] of [[age]] [[romance]] than an infomercial","[[participates]] [[slightly]] like a [[arrival]] of [[centuries]] [[sentimental]] than an infomercial",0.0017224550247192383,0.5048072338104248,0.0,1.0,0.0,91.0,"Successful"
"all that lrb powerpuff girls rrb charm is present in the [[movie]] , but it 's [[spread]] too [[thin]]","all that lrb powerpuff girls rrb charm is present in the [[cinema]] , but it 's [[spanned]] too [[delgado]]",0.0009894371032714844,0.7120046615600586,0.0,1.0,0.0,101.0,"Successful"
"jir hubac 's script is a [[gem]]","jir hubac 's script is a [[bling]]",0.0005595088005065918,0.9991001486778259,1.0,0.0,1.0,29.0,"Successful"
"as lrb the characters rrb get more depressed , the story gets more [[tiresome]] , especially as it continues to mount a conspicuous effort to [[be]] profound","as lrb the characters rrb get more depressed , the story gets more [[uphill]] , especially as it continues to mount a conspicuous effort to [[is]] profound",0.0009641647338867188,0.7698541879653931,0.0,1.0,0.0,86.0,"Successful"
"even when foreign directors borrow stuff from hollywood , they invariably shake up the formula and make it more interesting","even when foreign directors borrow stuff from hollywood , they invariably shake up the formula and make it more interesting",0.5134873390197754,0.5134873390197754,0.0,0.0,1.0,1.0,"Skipped"
"[[feels]] like six different [[movies]] fighting each other for attention","[[discoveries]] like six different [[cinematographers]] fighting each other for attention",0.002964019775390625,0.8003045916557312,0.0,1.0,0.0,90.0,"Successful"
"this [[bold]] and lyrical first [[feature]] from [[raja]] amari [[expands]] the pat notion that middle aged women just wanna [[have]] [[fun]] into a [[rousing]] [[treatise]] of sensual empowerment","this [[undaunted]] and lyrical first [[specification]] from [[shankar]] amari [[lasts]] the pat notion that middle aged women just wanna [[get]] [[goofy]] into a [[engrossing]] [[pact]] of sensual empowerment",0.0003542900085449219,0.626691460609436,1.0,0.0,1.0,200.0,"Successful"
"often gruelling and [[heartbreaking]] to witness , but seldahl and wollter 's sterling [[performances]] [[raise]] this [[far]] above the level of the usual maudlin disease [[movie]]","often gruelling and [[disheartening]] to witness , but seldahl and wollter 's sterling [[representations]] [[grew]] this [[severely]] above the level of the usual maudlin disease [[filmmaking]]",0.0008026957511901855,0.6803417205810547,1.0,0.0,1.0,176.0,"Successful"
"a mix of velocity and idiocy , this [[ruinous]] remake [[lacks]] the brawn and the brains of the 1970s original","a mix of velocity and idiocy , this [[cataclysmic]] remake [[rarity]] the brawn and the brains of the 1970s original",0.0009286403656005859,0.8202141523361206,0.0,1.0,0.0,101.0,"Successful"
"cantet [[perfectly]] [[captures]] the hotel lobbies , two lane highways , and roadside cafes that permeate vincent 's days","cantet [[rather]] [[nabbed]] the hotel lobbies , two lane highways , and roadside cafes that permeate vincent 's days",0.0006043910980224609,0.952517032623291,1.0,0.0,1.0,105.0,"Successful"
"[[friday]] after next [[has]] the same [[problem]] that next friday did it 's [[called]] where 's chris tucker when you need him ?","[[ayer]] after next [[enjoy]] the same [[challenging]] that next friday did it 's [[sought]] where 's chris tucker when you need him ?",0.0024796128273010254,0.504221498966217,0.0,1.0,0.0,143.0,"Successful"
"[[extremely]] [[confusing]]","[[impressively]] [[mystifying]]",0.0010477304458618164,0.9990483522415161,0.0,1.0,0.0,76.0,"Successful"
"well intentioned though it may be , its soap opera morality tales [[have]] the antiseptic , preprogrammed [[feel]] of an after school special","well intentioned though it may be , its soap opera morality tales [[enjoy]] the antiseptic , preprogrammed [[premonition]] of an after school special",0.003199934959411621,0.622138261795044,0.0,1.0,0.0,104.0,"Successful"
"but fans should have [[fun]] meeting a brand new pokemon called celebi","but fans should have [[distracting]] meeting a brand new pokemon called celebi",0.004669547080993652,0.9919686317443848,1.0,0.0,1.0,47.0,"Successful"
"son of the bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness","son of the bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness",0.9991351962089539,0.9991351962089539,1.0,1.0,0.0,1.0,"Skipped"
"it 's laughing at us","it 's laughing at us",0.8546791672706604,0.8546791672706604,1.0,1.0,0.0,1.0,"Skipped"
"like most sequels , it takes what worked last time , repeats it and adds more characters , more stunts , more stuff in [[attempt]] to [[camouflage]] its sameness","like most sequels , it takes what worked last time , repeats it and adds more characters , more stunts , more stuff in [[striven]] to [[garb]] its sameness",0.010836482048034668,0.5473744869232178,0.0,1.0,0.0,95.0,"Successful"
"this film 's relationship to actual tension is the same as what christmas tree flocking in a spray can is to [[actual]] snow a [[poor]] if durable [[imitation]]","this film 's relationship to actual tension is the same as what christmas tree flocking in a spray can is to [[real]] snow a [[vulnerable]] if durable [[mimicry]]",0.0011442899703979492,0.6041339635848999,0.0,1.0,0.0,89.0,"Successful"
"helmer devito [[attempts]] to do too [[many]] [[things]] in this story about ethics , payola , vice , murder , kids ' tv and revenge","helmer devito [[endeavors]] to do too [[untold]] [[aspect]] in this story about ethics , payola , vice , murder , kids ' tv and revenge",0.0018200874328613281,0.5685265064239502,0.0,1.0,0.0,149.0,"Successful"
"the humor is hinged on the belief that knees in the crotch , elbows in the face and [[spit]] in the eye are inherently funny","the humor is hinged on the belief that knees in the crotch , elbows in the face and [[spitting]] in the eye are inherently funny",0.4473468065261841,0.6414082050323486,0.0,1.0,0.0,34.0,"Successful"
"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink it 's the [[ultimate]] redneck road trip","4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink it 's the [[latter]] redneck road trip",0.002683699131011963,0.5992081165313721,1.0,0.0,1.0,32.0,"Successful"
"[[still]] , i '[[m]] not [[quite]] [[sure]] what the [[point]] is","[[once]] , i '[[ft]] not [[belle]] [[certain]] what the [[facet]] is",0.001673877239227295,0.04984778165817261,0.0,0.0,0.0,114.0,"Failed"
"has it ever been [[possible]] to say that williams has truly [[inhabited]] a character ?","has it ever been [[eventual]] to say that williams has truly [[piloted]] a character ?",0.05651277303695679,0.9859507083892822,0.0,1.0,0.0,61.0,"Successful"
"after that , it just [[gets]] [[stupid]] and [[maudlin]]","after that , it just [[accomplishes]] [[goofball]] and [[cutesy]]",0.0007405877113342285,0.983636736869812,0.0,1.0,0.0,125.0,"Successful"
"unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with [[better]] aplomb and sardonic wit","unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with [[decent]] aplomb and sardonic wit",0.04235130548477173,0.9562652707099915,0.0,1.0,0.0,64.0,"Successful"
"by the end of no such thing the audience , like beatrice , has a [[watchful]] affection for the monster","by the end of no such thing the audience , like beatrice , has a [[mistrustful]] affection for the monster",0.002014636993408203,0.985882580280304,1.0,0.0,1.0,50.0,"Successful"
"a [[baffling]] [[misfire]] , and [[possibly]] the [[weakest]] movie lrb woody allen rrb [[has]] [[made]] in the [[last]] twenty years","a [[perplexing]] [[duds]] , and [[assuredly]] the [[cheaper]] movie lrb woody allen rrb [[enjoy]] [[yielded]] in the [[definitive]] twenty years",0.0007798671722412109,0.6681725382804871,0.0,1.0,0.0,193.0,"Successful"
"the [[production]] [[values]] are up there","the [[fecund]] [[utility]] are up there",0.0007082223892211914,0.9861106872558594,1.0,0.0,1.0,59.0,"Successful"
"rates an ` e ' for effort and a ` b ' for [[boring]]","rates an ` e ' for effort and a ` b ' for [[pierce]]",0.002723991870880127,0.9075514078140259,0.0,1.0,0.0,56.0,"Successful"
"the pianist is a [[fine]] valedictory work for polanski , [[made]] [[richer]] by his own experiences , making his other movies somehow richer in the bargain","the pianist is a [[nice]] valedictory work for polanski , [[incurred]] [[storied]] by his own experiences , making his other movies somehow richer in the bargain",0.000541388988494873,0.5042666792869568,1.0,0.0,1.0,140.0,"Successful"
"being author wells ' great grandson , you 'd think filmmaker simon wells would have more reverence for the material","being author wells ' great grandson , you 'd think filmmaker simon wells would have more reverence for the material",0.8530951738357544,0.8530951738357544,1.0,1.0,0.0,1.0,"Skipped"
"a modest and [[messy]] metaphysical thriller offering more questions than answers","a modest and [[intricate]] metaphysical thriller offering more questions than answers",0.019066154956817627,0.9961733818054199,0.0,1.0,0.0,55.0,"Successful"
"it 's the [[best]] film of the year so far , the benchmark against which all other best picture contenders should be measured","it 's the [[strictest]] film of the year so far , the benchmark against which all other best picture contenders should be measured",0.0006753206253051758,0.726844310760498,1.0,0.0,1.0,61.0,"Successful"
"smith 's approach is never to [[tease]] , except [[gently]] and in that [[way]] that [[makes]] [[us]] consider our own eccentricities and how they are [[expressed]] through our [[homes]]","smith 's approach is never to [[harass]] , except [[loosely]] and in that [[methodology]] that [[assumes]] [[our]] consider our own eccentricities and how they are [[stated]] through our [[shelters]]",0.0006875991821289062,0.5872423052787781,1.0,0.0,1.0,242.0,"Successful"
"a [[shambles]] of a [[movie]] visually [[unattractive]] , unbearably loud and [[utterly]] silly its hilarity is [[completely]] [[unintentional]]","a [[turmoil]] of a [[filmmakers]] visually [[disagreeable]] , unbearably loud and [[full]] silly its hilarity is [[absolutely]] [[spontaneous]]",0.0007411837577819824,0.9380544424057007,0.0,1.0,0.0,186.0,"Successful"
"its direction , its script , and weaver 's performance as a vaguely discontented woman of substance make for a mildly [[entertaining]] 77 minutes , if that 's what you 're in the mood for","its direction , its script , and weaver 's performance as a vaguely discontented woman of substance make for a mildly [[antics]] 77 minutes , if that 's what you 're in the mood for",0.0040441155433654785,0.9324730634689331,1.0,0.0,1.0,61.0,"Successful"
"it is so [[refreshing]] to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years","it is so [[heartening]] to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years",0.13318508863449097,0.9928359985351562,1.0,0.0,1.0,61.0,"Successful"
"`` collateral damage '' goes by the numbers and [[reps]] decent action entertainment until the silly showdown ending that [[forces]] the viewer to totally suspend disbelief","`` collateral damage '' goes by the numbers and [[representatives]] decent action entertainment until the silly showdown ending that [[strengths]] the viewer to totally suspend disbelief",0.005774796009063721,0.5452291369438171,0.0,1.0,0.0,49.0,"Successful"
